tweet,original_sentiment,conllu_parse
"#China performs 1st lung transplant on #coronavirus patient, raising concerns about source of organs",neutral,"# text = #China performs 1st lung transplant on #coronavirus patient, raising concerns about source of organs
1	#	#	SYM	$	_	2	nmod	_	_
2	China	China	PROPN	NNP	_	3	nsubj	_	_
3	performs	perform	VERB	VBZ	_	0	ROOT	_	_
4	1st	1st	ADJ	JJ	_	6	amod	_	_
5	lung	lung	NOUN	NN	_	6	compound	_	_
6	transplant	transplant	NOUN	NN	_	3	dobj	_	_
7	on	on	ADP	IN	_	6	prep	_	_
8	#	#	SYM	$	_	7	punct	_	_
9	coronavirus	coronavirus	PROPN	NNP	_	10	compound	_	_
10	patient	patient	NOUN	NN	_	7	pobj	_	_
11	,	,	PUNCT	,	_	3	punct	_	_
12	raising	raise	VERB	VBG	_	3	advcl	_	_
13	concerns	concern	NOUN	NNS	_	12	dobj	_	_
14	about	about	ADP	IN	_	13	prep	_	_
15	source	source	NOUN	NN	_	14	pobj	_	_
16	of	of	ADP	IN	_	15	prep	_	_
17	organs	organ	NOUN	NNS	_	16	pobj	_	_"
"Uber, Lyft issue coronavirus warnings, but some drivers feel left in the lurch - CNET",neutral,"# text = Uber, Lyft issue coronavirus warnings, but some drivers feel left in the lurch - CNET
1	Uber	Uber	PROPN	NNP	_	6	nmod	_	_
2	,	,	PUNCT	,	_	1	punct	_	_
3	Lyft	Lyft	PROPN	NNP	_	4	compound	_	_
4	issue	issue	NOUN	NN	_	6	compound	_	_
5	coronavirus	coronavirus	NOUN	NN	_	6	compound	_	_
6	warnings	warning	NOUN	NNS	_	0	ROOT	_	_
7	,	,	PUNCT	,	_	6	punct	_	_
8	but	but	CCONJ	CC	_	6	cc	_	_
9	some	some	DET	DT	_	10	det	_	_
10	drivers	driver	NOUN	NNS	_	11	nsubj	_	_
11	feel	feel	VERB	VBP	_	6	conj	_	_
12	left	left	ADJ	JJ	_	11	acomp	_	_
13	in	in	ADP	IN	_	12	prep	_	_
14	the	the	DET	DT	_	17	det	_	_
15	lurch	lurch	NOUN	NN	_	17	compound	_	_
16	-	-	PUNCT	HYPH	_	17	punct	_	_
17	CNET	CNET	PROPN	NNP	_	13	pobj	_	_"
Me getting coronavirus at this 12:20 screening of the lodge,neutral,"# text = Me getting coronavirus at this 12:20 screening of the lodge
1	Me	I	PRON	PRP	_	2	nsubj	_	_
2	getting	get	VERB	VBG	_	0	ROOT	_	_
3	coronavirus	coronavirus	NOUN	NN	_	2	dobj	_	_
4	at	at	ADP	IN	_	2	prep	_	_
5	this	this	DET	DT	_	7	det	_	_
6	12:20	12:20	NUM	CD	_	7	nummod	_	_
7	screening	screening	NOUN	NN	_	4	pobj	_	_
8	of	of	ADP	IN	_	7	prep	_	_
9	the	the	DET	DT	_	10	det	_	_
10	lodge	lodge	NOUN	NN	_	8	pobj	_	_"
I know right..now send all your money to me to save yourself from Corona virus,neutral,"# text = I know right..now send all your money to me to save yourself from Corona virus
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	know	know	VERB	VBP	_	6	parataxis	_	_
3	right	right	INTJ	UH	_	2	advmod	_	_
4	..	..	PUNCT	:	_	6	punct	_	_
5	now	now	ADV	RB	_	6	advmod	_	_
6	send	send	VERB	VB	_	0	ROOT	_	_
7	all	all	PRON	DT	_	9	predet	_	_
8	your	your	PRON	PRP$	_	9	poss	_	_
9	money	money	NOUN	NN	_	6	dobj	_	_
10	to	to	ADP	IN	_	6	dative	_	_
11	me	I	PRON	PRP	_	10	pobj	_	_
12	to	to	PART	TO	_	13	aux	_	_
13	save	save	VERB	VB	_	6	advcl	_	_
14	yourself	yourself	PRON	PRP	_	13	dobj	_	_
15	from	from	ADP	IN	_	13	prep	_	_
16	Corona	Corona	PROPN	NNP	_	17	compound	_	_
17	virus	virus	NOUN	NN	_	15	pobj	_	_"
Y'all people are really on Amazon charging 20-150 US dollars for hand sanitizer because of the Coronavirus demand,neutral,"# text = Y'all people are really on Amazon charging 20-150 US dollars for hand sanitizer because of the Coronavirus demand
1	Y'all	Y'all	PROPN	NNP	_	2	compound	_	_
2	people	people	NOUN	NNS	_	3	nsubj	_	_
3	are	be	AUX	VBP	_	0	ROOT	_	_
4	really	really	ADV	RB	_	3	advmod	_	_
5	on	on	ADP	IN	_	3	prep	_	_
6	Amazon	Amazon	PROPN	NNP	_	7	nsubj	_	_
7	charging	charge	VERB	VBG	_	5	pcomp	_	_
8	20	20	NUM	CD	_	10	quantmod	_	_
9	-	-	SYM	SYM	_	10	punct	_	_
10	150	150	NUM	CD	_	12	nummod	_	_
11	US	US	PROPN	NNP	_	12	compound	_	_
12	dollars	dollar	NOUN	NNS	_	7	dobj	_	_
13	for	for	ADP	IN	_	12	prep	_	_
14	hand	hand	NOUN	NN	_	15	compound	_	_
15	sanitizer	sanitizer	NOUN	NN	_	13	pobj	_	_
16	because	because	SCONJ	IN	_	7	prep	_	_
17	of	of	ADP	IN	_	16	pcomp	_	_
18	the	the	DET	DT	_	20	det	_	_
19	Coronavirus	Coronavirus	PROPN	NNP	_	20	compound	_	_
20	demand	demand	NOUN	NN	_	16	pobj	_	_"
Prince William jokes about 'spreading' coronavirus during Ireland tour,neutral,"# text = Prince William jokes about 'spreading' coronavirus during Ireland tour
1	Prince	Prince	PROPN	NNP	_	2	compound	_	_
2	William	William	PROPN	NNP	_	3	nsubj	_	_
3	jokes	joke	VERB	VBZ	_	0	ROOT	_	_
4	about	about	ADP	IN	_	3	prep	_	_
5	'	'	PUNCT	``	_	6	punct	_	_
6	spreading	spread	VERB	VBG	_	8	poss	_	_
7	'	'	PUNCT	''	_	6	punct	_	_
8	coronavirus	coronavirus	NOUN	NN	_	4	pobj	_	_
9	during	during	ADP	IN	_	3	prep	_	_
10	Ireland	Ireland	PROPN	NNP	_	11	compound	_	_
11	tour	tour	NOUN	NN	_	9	pobj	_	_"
@Lisawkjm @ABC @DavidMuir Trump just wants to lie about the coronavirus because of the election.,neutral,"# text = @Lisawkjm @ABC @DavidMuir Trump just wants to lie about the coronavirus because of the election.
1	@Lisawkjm	@Lisawkjm	PROPN	NNP	_	3	compound	_	_
2	@ABC	@abc	NOUN	NN	_	3	compound	_	_
3	@DavidMuir	@DavidMuir	PROPN	NNP	_	4	compound	_	_
4	Trump	Trump	PROPN	NNP	_	6	nsubj	_	_
5	just	just	ADV	RB	_	6	advmod	_	_
6	wants	want	VERB	VBZ	_	0	ROOT	_	_
7	to	to	PART	TO	_	8	aux	_	_
8	lie	lie	VERB	VB	_	6	xcomp	_	_
9	about	about	ADP	IN	_	8	prep	_	_
10	the	the	DET	DT	_	11	det	_	_
11	coronavirus	coronavirus	NOUN	NN	_	9	pobj	_	_
12	because	because	SCONJ	IN	_	8	prep	_	_
13	of	of	ADP	IN	_	12	pcomp	_	_
14	the	the	DET	DT	_	15	det	_	_
15	election	election	NOUN	NN	_	12	pobj	_	_
16	.	.	PUNCT	.	_	6	punct	_	_"
Coronavirus symptoms: Can you get coronavirus twice?,neutral,"# text = Coronavirus symptoms: Can you get coronavirus twice?
1	Coronavirus	coronavirus	NOUN	NN	_	2	compound	_	_
2	symptoms	symptom	NOUN	NNS	_	0	ROOT	_	_
3	:	:	PUNCT	:	_	2	punct	_	_
4	Can	can	AUX	MD	_	6	aux	_	_
5	you	you	PRON	PRP	_	6	nsubj	_	_
6	get	get	VERB	VB	_	2	acl	_	_
7	coronavirus	coronavirus	NOUN	NN	_	6	dobj	_	_
8	twice	twice	ADV	RB	_	6	advmod	_	_
9	?	?	PUNCT	.	_	6	punct	_	_"
Cuomo: Six people in New York test positive for coronavirus,neutral,"# text = Cuomo: Six people in New York test positive for coronavirus
1	Cuomo	cuomo	NOUN	NN	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	Six	six	NUM	CD	_	4	nummod	_	_
4	people	people	NOUN	NNS	_	1	appos	_	_
5	in	in	ADP	IN	_	4	prep	_	_
6	New	New	PROPN	NNP	_	7	compound	_	_
7	York	York	PROPN	NNP	_	8	compound	_	_
8	test	test	NOUN	NN	_	5	pobj	_	_
9	positive	positive	ADJ	JJ	_	4	amod	_	_
10	for	for	ADP	IN	_	9	prep	_	_
11	coronavirus	coronavirus	NOUN	NN	_	10	pobj	_	_"
@Dr_psychiatry Make a mark and also coronavirus proof,neutral,"# text = @Dr_psychiatry Make a mark and also coronavirus proof
1	@Dr_psychiatry	@dr_psychiatry	NOUN	NN	_	2	nsubj	_	_
2	Make	make	VERB	VB	_	0	ROOT	_	_
3	a	a	DET	DT	_	4	det	_	_
4	mark	mark	NOUN	NN	_	2	dobj	_	_
5	and	and	CCONJ	CC	_	2	cc	_	_
6	also	also	ADV	RB	_	7	advmod	_	_
7	coronavirus	coronavirus	VERB	VBP	_	2	conj	_	_
8	proof	proof	NOUN	NN	_	7	dobj	_	_"
"@LornaJStewart Vodka is only 40%, antimicrobial is better than antibacterial for Corona virus. Not a clue how much that costs though",neutral,"# text = @LornaJStewart
1	@LornaJStewart	@lornajstewart	X	ADD	_	0	ROOT	_	_

# text = Vodka is only 40%, antimicrobial is better than antibacterial for Corona virus.
1	Vodka	Vodka	PROPN	NNP	_	2	nsubj	_	_
2	is	be	AUX	VBZ	_	8	ccomp	_	_
3	only	only	ADV	RB	_	4	advmod	_	_
4	40	40	NUM	CD	_	5	nummod	_	_
5	%	%	NOUN	NN	_	2	attr	_	_
6	,	,	PUNCT	,	_	8	punct	_	_
7	antimicrobial	antimicrobial	ADJ	JJ	_	8	nsubj	_	_
8	is	be	AUX	VBZ	_	0	ROOT	_	_
9	better	well	ADJ	JJR	_	8	acomp	_	_
10	than	than	ADP	IN	_	9	prep	_	_
11	antibacterial	antibacterial	ADJ	JJ	_	10	pobj	_	_
12	for	for	ADP	IN	_	11	prep	_	_
13	Corona	Corona	PROPN	NNP	_	14	compound	_	_
14	virus	virus	NOUN	NN	_	12	pobj	_	_
15	.	.	PUNCT	.	_	8	punct	_	_

# text = Not a clue how much that costs though
1	Not	not	PART	RB	_	3	neg	_	_
2	a	a	DET	DT	_	3	det	_	_
3	clue	clue	NOUN	NN	_	0	ROOT	_	_
4	how	how	SCONJ	WRB	_	5	advmod	_	_
5	much	much	ADV	RB	_	7	dobj	_	_
6	that	that	SCONJ	IN	_	7	nsubj	_	_
7	costs	cost	VERB	VBZ	_	3	relcl	_	_
8	though	though	ADV	RB	_	3	advmod	_	_"
Republicans holding up emergency coronavirus spending to protect drug company price gouging,neutral,"# text = Republicans holding up emergency coronavirus spending to protect drug company price gouging
1	Republicans	republican	NOUN	NNS	_	0	ROOT	_	_
2	holding	hold	VERB	VBG	_	1	acl	_	_
3	up	up	ADP	RP	_	2	prt	_	_
4	emergency	emergency	NOUN	NN	_	5	compound	_	_
5	coronavirus	coronavirus	NOUN	NN	_	6	compound	_	_
6	spending	spending	NOUN	NN	_	2	dobj	_	_
7	to	to	PART	TO	_	8	aux	_	_
8	protect	protect	VERB	VB	_	2	advcl	_	_
9	drug	drug	NOUN	NN	_	10	compound	_	_
10	company	company	NOUN	NN	_	11	compound	_	_
11	price	price	NOUN	NN	_	12	compound	_	_
12	gouging	gouging	NOUN	NN	_	8	dobj	_	_"
The anti Vaccination Bernie group in the middle of corona virus ! Vote for science - vote Biden,neutral,"# text = The anti Vaccination Bernie group in the middle of corona virus !
1	The	the	DET	DT	_	5	det	_	_
2	anti	anti	ADJ	AFX	_	5	compound	_	_
3	Vaccination	Vaccination	PROPN	NNP	_	4	compound	_	_
4	Bernie	Bernie	PROPN	NNP	_	5	compound	_	_
5	group	group	NOUN	NN	_	0	ROOT	_	_
6	in	in	ADP	IN	_	5	prep	_	_
7	the	the	DET	DT	_	8	det	_	_
8	middle	middle	NOUN	NN	_	6	pobj	_	_
9	of	of	ADP	IN	_	8	prep	_	_
10	corona	corona	PROPN	NNP	_	11	compound	_	_
11	virus	virus	NOUN	NN	_	9	pobj	_	_
12	!	!	PUNCT	.	_	5	punct	_	_

# text = Vote for science - vote Biden
1	Vote	vote	VERB	VB	_	0	ROOT	_	_
2	for	for	ADP	IN	_	1	prep	_	_
3	science	science	NOUN	NN	_	5	compound	_	_
4	-	-	PUNCT	HYPH	_	5	punct	_	_
5	vote	vote	NOUN	NN	_	2	pobj	_	_
6	Biden	Biden	PROPN	NNP	_	1	npadvmod	_	_"
So many #gaming events getting cancelled left and right due to growing concerns of the #Coronavirus global spread.,neutral,"# text = So many #gaming events getting cancelled left and right due to growing concerns of the #Coronavirus global spread.
1	So	so	ADV	RB	_	2	advmod	_	_
2	many	many	ADJ	JJ	_	3	amod	_	_
3	#	#	SYM	$	_	5	nmod	_	_
4	gaming	gaming	NOUN	NN	_	5	compound	_	_
5	events	event	NOUN	NNS	_	0	ROOT	_	_
6	getting	getting	AUX	VBG	_	7	auxpass	_	_
7	cancelled	cancel	VERB	VBN	_	5	acl	_	_
8	left	left	ADJ	JJ	_	5	acl	_	_
9	and	and	CCONJ	CC	_	8	cc	_	_
10	right	right	NOUN	NN	_	8	conj	_	_
11	due	due	ADJ	JJ	_	5	amod	_	_
12	to	to	ADP	IN	_	11	pcomp	_	_
13	growing	grow	VERB	VBG	_	14	amod	_	_
14	concerns	concern	NOUN	NNS	_	12	pobj	_	_
15	of	of	ADP	IN	_	14	prep	_	_
16	the	the	DET	DT	_	20	det	_	_
17	#	#	SYM	$	_	18	nmod	_	_
18	Coronavirus	Coronavirus	PROPN	NNP	_	20	nmod	_	_
19	global	global	ADJ	JJ	_	20	amod	_	_
20	spread	spread	NOUN	NN	_	15	pobj	_	_
21	.	.	PUNCT	.	_	5	punct	_	_"
