tweet,original_sentiment,conllu_parse
Food delivery companies offer option to leave orders at your door because of coronavirus,neutral,"# text = Food delivery companies offer option to leave orders at your door because of coronavirus
1	Food	food	NOUN	NN	_	2	compound	_	_
2	delivery	delivery	NOUN	NN	_	3	compound	_	_
3	companies	company	NOUN	NNS	_	4	nsubj	_	_
4	offer	offer	VERB	VBP	_	0	ROOT	_	_
5	option	option	NOUN	NN	_	4	dobj	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	leave	leave	VERB	VB	_	5	acl	_	_
8	orders	order	NOUN	NNS	_	7	dobj	_	_
9	at	at	ADP	IN	_	7	prep	_	_
10	your	your	PRON	PRP$	_	11	poss	_	_
11	door	door	NOUN	NN	_	9	pobj	_	_
12	because	because	SCONJ	IN	_	7	prep	_	_
13	of	of	ADP	IN	_	12	pcomp	_	_
14	coronavirus	coronavirus	NOUN	NN	_	12	pobj	_	_"
#coppednews Trump has not been tested for coronavirus - White House,neutral,"# text = #coppednews Trump has not been tested for coronavirus - White House
1	#	#	SYM	$	_	7	dep	_	_
2	coppednews	coppednew	NOUN	NNS	_	3	compound	_	_
3	Trump	Trump	PROPN	NNP	_	7	nsubjpass	_	_
4	has	have	AUX	VBZ	_	7	aux	_	_
5	not	not	PART	RB	_	7	neg	_	_
6	been	be	AUX	VBN	_	7	auxpass	_	_
7	tested	test	VERB	VBN	_	0	ROOT	_	_
8	for	for	ADP	IN	_	7	prep	_	_
9	coronavirus	coronavirus	NOUN	NN	_	12	compound	_	_
10	-	-	PUNCT	HYPH	_	12	punct	_	_
11	White	White	PROPN	NNP	_	12	compound	_	_
12	House	House	PROPN	NNP	_	8	pobj	_	_"
"The rest of the World: ""I don't understand how the Coronavirus even started"" People in Wuhan, China:",neutral,"# text = The rest of the World: ""I don't understand how the Coronavirus even started"" People in Wuhan, China:
1	The	the	DET	DT	_	2	det	_	_
2	rest	rest	NOUN	NN	_	0	ROOT	_	_
3	of	of	ADP	IN	_	2	prep	_	_
4	the	the	DET	DT	_	5	det	_	_
5	World	world	NOUN	NN	_	3	pobj	_	_
6	:	:	PUNCT	:	_	2	punct	_	_
7	""	""	PUNCT	``	_	11	punct	_	_
8	I	I	PRON	PRP	_	11	nsubj	_	_
9	do	do	AUX	VBP	_	11	aux	_	_
10	n't	not	PART	RB	_	11	neg	_	_
11	understand	understand	VERB	VB	_	2	acl	_	_
12	how	how	SCONJ	WRB	_	16	advmod	_	_
13	the	the	DET	DT	_	14	det	_	_
14	Coronavirus	Coronavirus	PROPN	NNP	_	16	nsubj	_	_
15	even	even	ADV	RB	_	16	advmod	_	_
16	started	start	VERB	VBD	_	11	ccomp	_	_
17	""	""	PUNCT	''	_	16	punct	_	_
18	People	People	NOUN	NNS	_	16	dobj	_	_
19	in	in	ADP	IN	_	18	prep	_	_
20	Wuhan	Wuhan	PROPN	NNP	_	19	pobj	_	_
21	,	,	PUNCT	,	_	20	punct	_	_
22	China	China	PROPN	NNP	_	20	appos	_	_
23	:	:	PUNCT	:	_	11	punct	_	_"
"Bay Area coronavirus fears? 12 fun things to do at home, far from the crowds",neutral,"# text = Bay Area coronavirus fears?
1	Bay	Bay	PROPN	NNP	_	2	compound	_	_
2	Area	Area	PROPN	NNP	_	3	compound	_	_
3	coronavirus	coronavirus	NOUN	NN	_	4	compound	_	_
4	fears	fear	NOUN	NNS	_	0	ROOT	_	_
5	?	?	PUNCT	.	_	4	punct	_	_

# text = 12 fun things to do at home, far from the crowds
1	12	12	NUM	CD	_	3	nummod	_	_
2	fun	fun	ADJ	JJ	_	3	amod	_	_
3	things	thing	NOUN	NNS	_	0	ROOT	_	_
4	to	to	PART	TO	_	5	aux	_	_
5	do	do	VERB	VB	_	3	relcl	_	_
6	at	at	ADP	IN	_	5	prep	_	_
7	home	home	NOUN	NN	_	6	pobj	_	_
8	,	,	PUNCT	,	_	3	punct	_	_
9	far	far	ADV	RB	_	10	advmod	_	_
10	from	from	ADP	IN	_	3	prep	_	_
11	the	the	DET	DT	_	12	det	_	_
12	crowds	crowd	NOUN	NNS	_	10	pobj	_	_"
Wow a teacher in Atlanta tested positive for coronavirus. Please protect the kids.,neutral,"# text = Wow a teacher in Atlanta tested positive for coronavirus.
1	Wow	wow	INTJ	UH	_	6	intj	_	_
2	a	a	DET	DT	_	3	det	_	_
3	teacher	teacher	NOUN	NN	_	6	nsubj	_	_
4	in	in	ADP	IN	_	3	prep	_	_
5	Atlanta	Atlanta	PROPN	NNP	_	4	pobj	_	_
6	tested	test	VERB	VBD	_	0	ROOT	_	_
7	positive	positive	ADJ	JJ	_	6	oprd	_	_
8	for	for	ADP	IN	_	7	prep	_	_
9	coronavirus	coronavirus	NOUN	NN	_	8	pobj	_	_
10	.	.	PUNCT	.	_	6	punct	_	_

# text = Please protect the kids.
1	Please	please	INTJ	UH	_	2	intj	_	_
2	protect	protect	VERB	VB	_	0	ROOT	_	_
3	the	the	DET	DT	_	4	det	_	_
4	kids	kid	NOUN	NNS	_	2	dobj	_	_
5	.	.	PUNCT	.	_	2	punct	_	_"
UK should do the same #coronavirus,neutral,"# text = UK should do the same #coronavirus
1	UK	UK	PROPN	NNP	_	3	nsubj	_	_
2	should	should	AUX	MD	_	3	aux	_	_
3	do	do	VERB	VB	_	0	ROOT	_	_
4	the	the	DET	DT	_	7	det	_	_
5	same	same	ADJ	JJ	_	7	amod	_	_
6	#	#	SYM	$	_	5	dep	_	_
7	coronavirus	coronavirus	NOUN	NN	_	3	dobj	_	_"
#TrumpToady surrounded by #TrumpToadies Let's give the sycophants the #TrumpToady award #coronavirus,neutral,"# text = #TrumpToady surrounded by #TrumpToadies Let's give the sycophants the #TrumpToady award #coronavirus
1	#	#	SYM	$	_	2	nmod	_	_
2	TrumpToady	TrumpToady	PROPN	NNP	_	3	nsubj	_	_
3	surrounded	surround	VERB	VBN	_	0	ROOT	_	_
4	by	by	ADP	IN	_	3	agent	_	_
5	#	#	SYM	$	_	6	nmod	_	_
6	TrumpToadies	trumptoadie	NOUN	NNS	_	4	pobj	_	_
7	Let	let	VERB	VB	_	3	conj	_	_
8	's	us	PRON	PRP	_	9	nsubj	_	_
9	give	give	VERB	VB	_	7	ccomp	_	_
10	the	the	DET	DT	_	11	det	_	_
11	sycophants	sycophant	NOUN	NNS	_	9	dative	_	_
12	the	the	DET	DT	_	15	det	_	_
13	#	#	SYM	$	_	12	dep	_	_
14	TrumpToady	TrumpToady	PROPN	NNP	_	15	compound	_	_
15	award	award	NOUN	NN	_	17	compound	_	_
16	#	#	PROPN	NNP	_	17	compound	_	_
17	coronavirus	coronavirus	PROPN	NNP	_	9	dobj	_	_"
"If you've ever attended a foam party, you're immune to #Coronavirus",neutral,"# text = If you've ever attended a foam party, you're immune to #Coronavirus
1	If	if	SCONJ	IN	_	5	mark	_	_
2	you	you	PRON	PRP	_	5	nsubj	_	_
3	've	have	AUX	VBP	_	5	aux	_	_
4	ever	ever	ADV	RB	_	5	advmod	_	_
5	attended	attend	VERB	VBN	_	11	advcl	_	_
6	a	a	DET	DT	_	8	det	_	_
7	foam	foam	ADJ	JJ	_	8	amod	_	_
8	party	party	NOUN	NN	_	5	dobj	_	_
9	,	,	PUNCT	,	_	11	punct	_	_
10	you	you	PRON	PRP	_	11	nsubj	_	_
11	're	be	AUX	VBP	_	0	ROOT	_	_
12	immune	immune	ADJ	JJ	_	11	acomp	_	_
13	to	to	ADP	IN	_	12	prep	_	_
14	#	#	SYM	$	_	15	nmod	_	_
15	Coronavirus	Coronavirus	PROPN	NNP	_	13	pobj	_	_"
Fleet Natwest branch shuts after staff member tests positive for coronavirus,neutral,"# text = Fleet Natwest branch shuts after staff member tests positive for coronavirus
1	Fleet	Fleet	PROPN	NNP	_	2	compound	_	_
2	Natwest	Natwest	PROPN	NNP	_	3	compound	_	_
3	branch	branch	NOUN	NN	_	4	compound	_	_
4	shuts	shut	NOUN	NNS	_	0	ROOT	_	_
5	after	after	ADP	IN	_	4	prep	_	_
6	staff	staff	NOUN	NN	_	7	compound	_	_
7	member	member	NOUN	NN	_	8	compound	_	_
8	tests	test	NOUN	NNS	_	5	pobj	_	_
9	positive	positive	ADJ	JJ	_	8	amod	_	_
10	for	for	ADP	IN	_	9	prep	_	_
11	coronavirus	coronavirus	NOUN	NN	_	10	pobj	_	_"
There's a coronavirus outbreak in my country and 2 weeks of no school and no anything was just announced,neutral,"# text = There's a coronavirus outbreak in my country and 2 weeks of no school and no anything was just announced
1	There	there	PRON	EX	_	2	expl	_	_
2	's	be	VERB	VBZ	_	0	ROOT	_	_
3	a	a	DET	DT	_	5	det	_	_
4	coronavirus	coronavirus	NOUN	NN	_	5	compound	_	_
5	outbreak	outbreak	NOUN	NN	_	2	attr	_	_
6	in	in	ADP	IN	_	5	prep	_	_
7	my	my	PRON	PRP$	_	8	poss	_	_
8	country	country	NOUN	NN	_	6	pobj	_	_
9	and	and	CCONJ	CC	_	5	cc	_	_
10	2	2	NUM	CD	_	11	nummod	_	_
11	weeks	week	NOUN	NNS	_	5	conj	_	_
12	of	of	ADP	IN	_	11	prep	_	_
13	no	no	DET	DT	_	14	det	_	_
14	school	school	NOUN	NN	_	12	pobj	_	_
15	and	and	CCONJ	CC	_	2	cc	_	_
16	no	no	DET	DT	_	17	det	_	_
17	anything	anything	PRON	NN	_	20	nsubjpass	_	_
18	was	be	AUX	VBD	_	20	auxpass	_	_
19	just	just	ADV	RB	_	20	advmod	_	_
20	announced	announce	VERB	VBN	_	2	conj	_	_"
corona virus was all fun and games until it started messing with the stock market and my bag,neutral,"# text = corona virus was all fun and games until it started messing with the stock market and my bag
1	corona	corona	PROPN	NNP	_	2	compound	_	_
2	virus	virus	PROPN	NNP	_	3	nsubj	_	_
3	was	be	AUX	VBD	_	0	ROOT	_	_
4	all	all	DET	DT	_	5	det	_	_
5	fun	fun	NOUN	NN	_	3	attr	_	_
6	and	and	CCONJ	CC	_	5	cc	_	_
7	games	game	NOUN	NNS	_	5	conj	_	_
8	until	until	SCONJ	IN	_	10	mark	_	_
9	it	it	PRON	PRP	_	10	nsubj	_	_
10	started	start	VERB	VBD	_	3	advcl	_	_
11	messing	mess	VERB	VBG	_	10	xcomp	_	_
12	with	with	ADP	IN	_	11	prep	_	_
13	the	the	DET	DT	_	15	det	_	_
14	stock	stock	NOUN	NN	_	15	compound	_	_
15	market	market	NOUN	NN	_	12	pobj	_	_
16	and	and	CCONJ	CC	_	15	cc	_	_
17	my	my	PRON	PRP$	_	18	poss	_	_
18	bag	bag	NOUN	NN	_	3	punct	_	_"
#FromTheRight: I Fear the Coronavirus | Opinion by @michaelbd in @NRO #Coronavirus,neutral,"# text = #FromTheRight: I Fear the Coronavirus | Opinion by @michaelbd in @NRO #Coronavirus
1	#	#	SYM	$	_	2	punct	_	_
2	FromTheRight	fromtheright	NOUN	NN	_	5	dep	_	_
3	:	:	PUNCT	:	_	5	punct	_	_
4	I	I	PRON	PRP	_	5	nsubj	_	_
5	Fear	fear	VERB	VBP	_	0	ROOT	_	_
6	the	the	DET	DT	_	9	det	_	_
7	Coronavirus	Coronavirus	PROPN	NNP	_	9	compound	_	_
8	|	|	NOUN	NN	_	9	compound	_	_
9	Opinion	opinion	NOUN	NN	_	5	dobj	_	_
10	by	by	ADP	IN	_	9	prep	_	_
11	@michaelbd	@michaelbd	PROPN	NNPS	_	10	pobj	_	_
12	in	in	ADP	IN	_	5	prep	_	_
13	@NRO	@nro	ADJ	JJ	_	15	amod	_	_
14	#	#	SYM	$	_	13	punct	_	_
15	Coronavirus	Coronavirus	PROPN	NNP	_	12	pobj	_	_"
The UK are not equipped to deal with snow let alone coronavirus.,neutral,"# text = The UK are not equipped to deal with snow let alone coronavirus.
1	The	the	DET	DT	_	2	det	_	_
2	UK	UK	PROPN	NNP	_	5	nsubjpass	_	_
3	are	be	AUX	VBP	_	5	auxpass	_	_
4	not	not	PART	RB	_	5	neg	_	_
5	equipped	equip	VERB	VBN	_	0	ROOT	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	deal	deal	VERB	VB	_	5	xcomp	_	_
8	with	with	ADP	IN	_	7	prep	_	_
9	snow	snow	NOUN	NN	_	8	pobj	_	_
10	let	let	VERB	VB	_	5	conj	_	_
11	alone	alone	ADJ	JJ	_	10	advmod	_	_
12	coronavirus	coronavirus	NOUN	NN	_	10	npadvmod	_	_
13	.	.	PUNCT	.	_	5	punct	_	_"
"Coachella, Stagecoach could be moved to October amid coronavirus fears",neutral,"# text = Coachella, Stagecoach could be moved to October amid coronavirus fears
1	Coachella	Coachella	PROPN	NNP	_	6	dep	_	_
2	,	,	PUNCT	,	_	6	punct	_	_
3	Stagecoach	Stagecoach	PROPN	NNP	_	6	nsubjpass	_	_
4	could	could	AUX	MD	_	6	aux	_	_
5	be	be	AUX	VB	_	6	auxpass	_	_
6	moved	move	VERB	VBN	_	0	ROOT	_	_
7	to	to	ADP	IN	_	6	prep	_	_
8	October	October	PROPN	NNP	_	7	pobj	_	_
9	amid	amid	ADP	IN	_	6	prep	_	_
10	coronavirus	coronavirus	NOUN	NN	_	11	compound	_	_
11	fears	fear	NOUN	NNS	_	9	pobj	_	_"
"If you've pooped in a port-a-potty at a music festival, you're immune to the coronavirus.",neutral,"# text = If you've pooped in a port-a-potty at a music festival, you're immune to the coronavirus.
1	If	if	SCONJ	IN	_	4	mark	_	_
2	you	you	PRON	PRP	_	4	nsubj	_	_
3	've	have	AUX	VBP	_	4	aux	_	_
4	pooped	poope	VERB	VBN	_	18	advcl	_	_
5	in	in	ADP	IN	_	4	prep	_	_
6	a	a	DET	DT	_	11	det	_	_
7	port	port	NOUN	NN	_	11	compound	_	_
8	-	-	PUNCT	HYPH	_	7	punct	_	_
9	a	a	DET	DT	_	11	det	_	_
10	-	-	PUNCT	HYPH	_	11	punct	_	_
11	potty	potty	NOUN	NN	_	5	pobj	_	_
12	at	at	ADP	IN	_	4	prep	_	_
13	a	a	DET	DT	_	15	det	_	_
14	music	music	NOUN	NN	_	15	compound	_	_
15	festival	festival	NOUN	NN	_	12	pobj	_	_
16	,	,	PUNCT	,	_	18	punct	_	_
17	you	you	PRON	PRP	_	18	nsubj	_	_
18	're	be	AUX	VBP	_	0	ROOT	_	_
19	immune	immune	ADJ	JJ	_	18	acomp	_	_
20	to	to	ADP	IN	_	19	prep	_	_
21	the	the	DET	DT	_	22	det	_	_
22	coronavirus	coronavirus	NOUN	NN	_	20	pobj	_	_
23	.	.	PUNCT	.	_	18	punct	_	_"
Oh brother! A professor saying antibiotics will fight coronavirus!,neutral,"# text = Oh brother!
1	Oh	oh	INTJ	UH	_	2	intj	_	_
2	brother	brother	NOUN	NN	_	0	ROOT	_	_
3	!	!	PUNCT	.	_	2	punct	_	_

# text = A professor saying antibiotics will fight coronavirus!
1	A	a	DET	DT	_	2	det	_	_
2	professor	professor	NOUN	NN	_	6	nsubj	_	_
3	saying	say	VERB	VBG	_	2	acl	_	_
4	antibiotics	antibiotic	NOUN	NNS	_	3	dobj	_	_
5	will	will	AUX	MD	_	6	aux	_	_
6	fight	fight	VERB	VB	_	0	ROOT	_	_
7	coronavirus	coronavirus	NOUN	NN	_	6	dobj	_	_
8	!	!	PUNCT	.	_	6	punct	_	_"
Tucker: We must remain calm but not complacent about the Chinese coronavirus,neutral,"# text = Tucker: We must remain calm but not complacent about the Chinese coronavirus
1	Tucker	tucker	NOUN	NN	_	5	npadvmod	_	_
2	:	:	PUNCT	:	_	5	punct	_	_
3	We	we	PRON	PRP	_	5	nsubj	_	_
4	must	must	AUX	MD	_	5	aux	_	_
5	remain	remain	VERB	VB	_	0	ROOT	_	_
6	calm	calm	ADJ	JJ	_	5	acomp	_	_
7	but	but	CCONJ	CC	_	6	cc	_	_
8	not	not	PART	RB	_	9	neg	_	_
9	complacent	complacent	ADJ	JJ	_	6	conj	_	_
10	about	about	ADP	IN	_	9	prep	_	_
11	the	the	DET	DT	_	13	det	_	_
12	Chinese	chinese	ADJ	JJ	_	13	amod	_	_
13	coronavirus	coronavirus	NOUN	NN	_	10	pobj	_	_"
