tweet,original_sentiment,conllu_parse
Coronavirus to have deep impact on global economy,neutral,"# text = Coronavirus to have deep impact on global economy
1	Coronavirus	Coronavirus	PROPN	NNP	_	3	nsubj	_	_
2	to	to	PART	TO	_	3	aux	_	_
3	have	have	VERB	VB	_	0	ROOT	_	_
4	deep	deep	ADJ	JJ	_	5	amod	_	_
5	impact	impact	NOUN	NN	_	3	dobj	_	_
6	on	on	ADP	IN	_	5	prep	_	_
7	global	global	ADJ	JJ	_	8	amod	_	_
8	economy	economy	NOUN	NN	_	6	pobj	_	_"
The Corona Virus is not the most dangerous thing coming out of the CPAC. Think about that.,negative,"# text = The Corona Virus is not the most dangerous thing coming out of the CPAC.
1	The	the	DET	DT	_	3	det	_	_
2	Corona	Corona	PROPN	NNP	_	3	compound	_	_
3	Virus	Virus	PROPN	NNP	_	4	nsubj	_	_
4	is	be	AUX	VBZ	_	0	ROOT	_	_
5	not	not	PART	RB	_	4	neg	_	_
6	the	the	DET	DT	_	9	det	_	_
7	most	most	ADV	RBS	_	8	advmod	_	_
8	dangerous	dangerous	ADJ	JJ	_	9	amod	_	_
9	thing	thing	NOUN	NN	_	4	attr	_	_
10	coming	come	VERB	VBG	_	9	acl	_	_
11	out	out	ADP	IN	_	10	prep	_	_
12	of	of	ADP	IN	_	11	prep	_	_
13	the	the	DET	DT	_	14	det	_	_
14	CPAC	CPAC	PROPN	NNP	_	12	pobj	_	_
15	.	.	PUNCT	.	_	4	punct	_	_

# text = Think about that.
1	Think	think	VERB	VB	_	0	ROOT	_	_
2	about	about	ADP	IN	_	1	prep	_	_
3	that	that	PRON	DT	_	2	pobj	_	_
4	.	.	PUNCT	.	_	1	punct	_	_"
I have a bad feeling the coronavirus is gonna level up like in the plague simulation game that was popular a few years ago,negative,"# text = I have a bad feeling the coronavirus is gonna level up like in the plague simulation game that was popular a few years ago
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	have	have	VERB	VBP	_	0	ROOT	_	_
3	a	a	DET	DT	_	5	det	_	_
4	bad	bad	ADJ	JJ	_	5	amod	_	_
5	feeling	feeling	NOUN	NN	_	2	dobj	_	_
6	the	the	DET	DT	_	7	det	_	_
7	coronavirus	coronavirus	NOUN	NN	_	9	nsubj	_	_
8	is	be	AUX	VBZ	_	9	aux	_	_
9	gon	go	VERB	VBG	_	5	relcl	_	_
10	na	to	PART	TO	_	11	aux	_	_
11	level	level	VERB	VB	_	9	xcomp	_	_
12	up	up	ADP	RP	_	11	prt	_	_
13	like	like	ADP	IN	_	11	prep	_	_
14	in	in	ADP	IN	_	11	prep	_	_
15	the	the	DET	DT	_	18	det	_	_
16	plague	plague	NOUN	NN	_	17	compound	_	_
17	simulation	simulation	NOUN	NN	_	18	compound	_	_
18	game	game	NOUN	NN	_	14	pobj	_	_
19	that	that	PRON	WDT	_	20	nsubj	_	_
20	was	be	AUX	VBD	_	18	relcl	_	_
21	popular	popular	ADJ	JJ	_	20	acomp	_	_
22	a	a	DET	DT	_	24	det	_	_
23	few	few	ADJ	JJ	_	24	amod	_	_
24	years	year	NOUN	NNS	_	25	npadvmod	_	_
25	ago	ago	ADV	RB	_	20	advmod	_	_"
@AJA_Cortes Pre corona virus Chinese would be the profitable linguistic choice,neutral,"# text = @AJA_Cortes Pre corona virus Chinese would be the profitable linguistic choice
1	@AJA_Cortes	@aja_corte	VERB	VBZ	_	7	parataxis	_	_
2	Pre	Pre	PROPN	NNP	_	4	compound	_	_
3	corona	corona	NOUN	NN	_	4	compound	_	_
4	virus	virus	NOUN	NN	_	5	compound	_	_
5	Chinese	Chinese	PROPN	NNP	_	7	nsubj	_	_
6	would	would	AUX	MD	_	7	aux	_	_
7	be	be	AUX	VB	_	0	ROOT	_	_
8	the	the	DET	DT	_	11	det	_	_
9	profitable	profitable	ADJ	JJ	_	11	amod	_	_
10	linguistic	linguistic	ADJ	JJ	_	11	amod	_	_
11	choice	choice	NOUN	NN	_	7	attr	_	_"
wish this Coronavirus bullshit would just fuck off now,negative,"# text = wish this Coronavirus bullshit would just fuck off now
1	wish	wish	VERB	VBP	_	0	ROOT	_	_
2	this	this	DET	DT	_	4	det	_	_
3	Coronavirus	Coronavirus	PROPN	NNP	_	4	compound	_	_
4	bullshit	bullshit	NOUN	NN	_	7	nsubj	_	_
5	would	would	AUX	MD	_	7	aux	_	_
6	just	just	ADV	RB	_	7	advmod	_	_
7	fuck	fuck	VERB	VB	_	1	ccomp	_	_
8	off	off	ADP	RP	_	7	prt	_	_
9	now	now	ADV	RB	_	7	advmod	_	_"
"40,000 coronavirus cases 'tip of the iceberg' as death toll nears 1,000",neutral,"# text = 40,000 coronavirus cases 'tip of the iceberg' as death toll nears 1,000
1	40,000	40,000	NUM	CD	_	3	nummod	_	_
2	coronavirus	coronavirus	NOUN	NN	_	3	compound	_	_
3	cases	case	NOUN	NNS	_	5	poss	_	_
4	'	'	PART	POS	_	3	case	_	_
5	tip	tip	NOUN	NN	_	0	ROOT	_	_
6	of	of	ADP	IN	_	5	prep	_	_
7	the	the	DET	DT	_	8	det	_	_
8	iceberg	iceberg	NOUN	NN	_	6	pobj	_	_
9	'	'	PUNCT	''	_	5	punct	_	_
10	as	as	SCONJ	IN	_	13	mark	_	_
11	death	death	NOUN	NN	_	12	compound	_	_
12	toll	toll	NOUN	NN	_	13	nsubj	_	_
13	nears	near	VERB	VBZ	_	5	advcl	_	_
14	1,000	1,000	NUM	CD	_	13	dobj	_	_"
Intel is latest to pull out of Mobile World Congress due to coronavirus fears,neutral,"# text = Intel is latest to pull out of Mobile World Congress due to coronavirus fears
1	Intel	Intel	PROPN	NNP	_	2	nsubj	_	_
2	is	be	AUX	VBZ	_	0	ROOT	_	_
3	latest	late	ADJ	JJS	_	2	acomp	_	_
4	to	to	PART	TO	_	5	aux	_	_
5	pull	pull	VERB	VB	_	3	xcomp	_	_
6	out	out	ADP	IN	_	5	prep	_	_
7	of	of	ADP	IN	_	6	prep	_	_
8	Mobile	Mobile	PROPN	NNP	_	10	compound	_	_
9	World	World	PROPN	NNP	_	10	compound	_	_
10	Congress	Congress	PROPN	NNP	_	7	pobj	_	_
11	due	due	ADP	IN	_	5	prep	_	_
12	to	to	ADP	IN	_	11	pcomp	_	_
13	coronavirus	coronavirus	NOUN	NN	_	14	compound	_	_
14	fears	fear	NOUN	NNS	_	11	pobj	_	_"
"@Andrew_Sutton1 @jeremycorbyn One this week from Thailand, he's a coronavirus carrierü§",neutral,"# text = @Andrew_Sutton1 @jeremycorbyn One this week from Thailand, he's a coronavirus carrierü§
1	@Andrew_Sutton1	@Andrew_Sutton1	PROPN	NNP	_	10	dep	_	_
2	@jeremycorbyn	@jeremycorbyn	PROPN	NNP	_	3	compound	_	_
3	One	one	NUM	CD	_	1	nummod	_	_
4	this	this	DET	DT	_	5	det	_	_
5	week	week	NOUN	NN	_	3	npadvmod	_	_
6	from	from	ADP	IN	_	1	prep	_	_
7	Thailand	Thailand	PROPN	NNP	_	6	pobj	_	_
8	,	,	PUNCT	,	_	10	punct	_	_
9	he	he	PRON	PRP	_	10	nsubj	_	_
10	's	be	AUX	VBZ	_	0	ROOT	_	_
11	a	a	DET	DT	_	12	det	_	_
12	coronavirus	coronavirus	NOUN	NN	_	10	attr	_	_
13	carrierü§	carrierü§	NOUN	NN	_	12	appos	_	_"
Really not looking forward to the fast-approaching Coronavirus x April Fools' Day content,negative,"# text = Really not looking forward to the fast-approaching Coronavirus x April Fools' Day content
1	Really	really	ADV	RB	_	3	advmod	_	_
2	not	not	PART	RB	_	3	neg	_	_
3	looking	look	VERB	VBG	_	0	ROOT	_	_
4	forward	forward	ADV	RB	_	3	advmod	_	_
5	to	to	ADP	IN	_	3	prep	_	_
6	the	the	DET	DT	_	16	det	_	_
7	fast	fast	ADV	RB	_	9	advmod	_	_
8	-	-	PUNCT	HYPH	_	9	punct	_	_
9	approaching	approach	VERB	VBG	_	16	amod	_	_
10	Coronavirus	Coronavirus	PROPN	NNP	_	13	nmod	_	_
11	x	x	PUNCT	:	_	13	punct	_	_
12	April	April	PROPN	NNP	_	13	compound	_	_
13	Fools	Fools	PROPN	NNP	_	16	poss	_	_
14	'	'	PART	POS	_	13	case	_	_
15	Day	Day	PROPN	NNP	_	16	compound	_	_
16	content	content	NOUN	NN	_	5	pobj	_	_"
What you need to know about protecting yourself from #coronavirus @_AfricanUnion @AfricaCDC,neutral,"# text = What you need to know about protecting yourself from #coronavirus @_AfricanUnion @AfricaCDC
1	What	what	PRON	WP	_	5	dobj	_	_
2	you	you	PRON	PRP	_	3	nsubj	_	_
3	need	need	VERB	VBP	_	0	ROOT	_	_
4	to	to	PART	TO	_	5	aux	_	_
5	know	know	VERB	VB	_	3	xcomp	_	_
6	about	about	ADP	IN	_	5	prep	_	_
7	protecting	protect	VERB	VBG	_	6	pcomp	_	_
8	yourself	yourself	PRON	PRP	_	7	dobj	_	_
9	from	from	ADP	IN	_	7	prep	_	_
10	#	#	SYM	$	_	12	nmod	_	_
11	coronavirus	coronavirus	NOUN	NN	_	12	compound	_	_
12	@_AfricanUnion	@_africanunion	NOUN	NN	_	9	pobj	_	_
13	@AfricaCDC	@africacdc	NUM	CD	_	7	npadvmod	_	_"
@EthanVanSciver @VanHenryPowell @ComicsJacks My copy was nothing but pure coronavirus,neutral,"# text = @EthanVanSciver @VanHenryPowell @ComicsJacks
1	@EthanVanSciver	@ethanvansciver	ADP	IN	_	0	ROOT	_	_
2	@VanHenryPowell	@VanHenryPowell	PUNCT	,	_	1	punct	_	_
3	@ComicsJacks	@comicsjack	NOUN	NNS	_	1	punct	_	_

# text = My copy was nothing but pure coronavirus
1	My	my	PRON	PRP$	_	2	poss	_	_
2	copy	copy	NOUN	NN	_	3	nsubj	_	_
3	was	be	AUX	VBD	_	0	ROOT	_	_
4	nothing	nothing	PRON	NN	_	3	attr	_	_
5	but	but	SCONJ	IN	_	4	prep	_	_
6	pure	pure	ADJ	JJ	_	7	amod	_	_
7	coronavirus	coronavirus	NOUN	NN	_	5	pobj	_	_"
Revealed: #Coronavirus 'superspreader' linked to 11 UK cases,neutral,"# text = Revealed: #Coronavirus 'superspreader' linked to 11 UK cases
1	Revealed	reveal	VERB	VBN	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	#	#	SYM	$	_	6	nmod	_	_
4	Coronavirus	Coronavirus	PROPN	NNP	_	6	poss	_	_
5	'	'	PUNCT	``	_	4	case	_	_
6	superspreader	superspreader	NOUN	NN	_	1	dep	_	_
7	'	'	PUNCT	''	_	6	punct	_	_
8	linked	link	VERB	VBN	_	6	acl	_	_
9	to	to	ADP	IN	_	8	prep	_	_
10	11	11	NUM	CD	_	12	nummod	_	_
11	UK	UK	PROPN	NNP	_	12	compound	_	_
12	cases	case	NOUN	NNS	_	9	pobj	_	_"
So now we can't have a common cold without other people thinking it's Coronavirus?,negative,"# text = So now we can't have a common cold without other people thinking it's Coronavirus?
1	So	so	ADV	RB	_	6	advmod	_	_
2	now	now	ADV	RB	_	6	advmod	_	_
3	we	we	PRON	PRP	_	6	nsubj	_	_
4	ca	can	AUX	MD	_	6	aux	_	_
5	n't	not	PART	RB	_	6	neg	_	_
6	have	have	VERB	VB	_	0	ROOT	_	_
7	a	a	DET	DT	_	9	det	_	_
8	common	common	ADJ	JJ	_	9	amod	_	_
9	cold	cold	NOUN	NN	_	6	dobj	_	_
10	without	without	ADP	IN	_	6	prep	_	_
11	other	other	ADJ	JJ	_	12	amod	_	_
12	people	people	NOUN	NNS	_	13	nsubj	_	_
13	thinking	think	VERB	VBG	_	10	pcomp	_	_
14	it	it	PRON	PRP	_	15	nsubj	_	_
15	's	be	AUX	VBZ	_	13	ccomp	_	_
16	Coronavirus	Coronavirus	PROPN	NNP	_	15	attr	_	_
17	?	?	PUNCT	.	_	6	punct	_	_"
@dukewindsor388 Now cats are getting the fake Coronavirus. #ItsAHairballStupid,negative,"# text = @dukewindsor388 Now cats are getting the fake Coronavirus.
1	@dukewindsor388	@dukewindsor388	INTJ	UH	_	5	intj	_	_
2	Now	now	ADV	RB	_	5	advmod	_	_
3	cats	cat	NOUN	NNS	_	5	nsubj	_	_
4	are	be	AUX	VBP	_	5	aux	_	_
5	getting	get	VERB	VBG	_	0	ROOT	_	_
6	the	the	DET	DT	_	8	det	_	_
7	fake	fake	ADJ	JJ	_	8	amod	_	_
8	Coronavirus	Coronavirus	PROPN	NNP	_	5	dobj	_	_
9	.	.	PUNCT	.	_	5	punct	_	_

# text = #ItsAHairballStupid
1	#	#	X	ADD	_	0	ROOT	_	_
2	ItsAHairballStupid	ItsAHairballStupid	PUNCT	''	_	1	punct	_	_"
Powell stresses that Fed is 'closely monitoring' coronavirus for hit to China and the world,neutral,"# text = Powell stresses that Fed is 'closely monitoring' coronavirus for hit to China and the world
1	Powell	Powell	PROPN	NNP	_	2	nsubj	_	_
2	stresses	stress	VERB	VBZ	_	0	ROOT	_	_
3	that	that	SCONJ	IN	_	5	mark	_	_
4	Fed	Fed	PROPN	NNP	_	5	nsubj	_	_
5	is	be	AUX	VBZ	_	2	ccomp	_	_
6	'	'	PUNCT	``	_	8	punct	_	_
7	closely	closely	ADV	RB	_	8	advmod	_	_
8	monitoring	monitor	VERB	VBG	_	5	attr	_	_
9	'	'	PART	POS	_	8	case	_	_
10	coronavirus	coronavirus	NOUN	NN	_	8	dobj	_	_
11	for	for	ADP	IN	_	8	prep	_	_
12	hit	hit	NOUN	NN	_	11	pobj	_	_
13	to	to	ADP	IN	_	12	prep	_	_
14	China	China	PROPN	NNP	_	13	pobj	_	_
15	and	and	CCONJ	CC	_	14	cc	_	_
16	the	the	DET	DT	_	17	det	_	_
17	world	world	NOUN	NN	_	2	conj	_	_"
Can't wait for the vaccine for the Coronavirus to come only for the anti vaxxers to not get it and making the plague come back,neutral,"# text = Can't wait for the vaccine for the Coronavirus to come only for the anti vaxxers to not get it and making the plague come back
1	Ca	can	AUX	MD	_	3	aux	_	_
2	n't	not	PART	RB	_	3	neg	_	_
3	wait	wait	VERB	VB	_	0	ROOT	_	_
4	for	for	ADP	IN	_	3	prep	_	_
5	the	the	DET	DT	_	6	det	_	_
6	vaccine	vaccine	NOUN	NN	_	4	pobj	_	_
7	for	for	SCONJ	IN	_	11	mark	_	_
8	the	the	DET	DT	_	9	det	_	_
9	Coronavirus	Coronavirus	PROPN	NNP	_	11	nsubj	_	_
10	to	to	PART	TO	_	11	aux	_	_
11	come	come	VERB	VB	_	3	advcl	_	_
12	only	only	ADV	RB	_	13	advmod	_	_
13	for	for	SCONJ	IN	_	19	mark	_	_
14	the	the	DET	DT	_	16	det	_	_
15	anti	anti	ADJ	JJ	_	16	compound	_	_
16	vaxxers	vaxxer	NOUN	NNS	_	19	nsubj	_	_
17	to	to	PART	TO	_	19	aux	_	_
18	not	not	PART	RB	_	19	neg	_	_
19	get	get	VERB	VB	_	11	advcl	_	_
20	it	it	PRON	PRP	_	19	dobj	_	_
21	and	and	CCONJ	CC	_	19	cc	_	_
22	making	make	VERB	VBG	_	19	conj	_	_
23	the	the	DET	DT	_	24	det	_	_
24	plague	plague	NOUN	NN	_	25	nsubj	_	_
25	come	come	VERB	VB	_	22	ccomp	_	_
26	back	back	ADV	RB	_	25	advmod	_	_"
"Canadian doctor, WHO team heading to China, where coronavirus death toll tops 900 | CBC News",neutral,"# text = Canadian doctor, WHO team heading to China, where coronavirus death toll tops 900 | CBC News
1	Canadian	canadian	ADJ	JJ	_	2	amod	_	_
2	doctor	doctor	NOUN	NN	_	0	ROOT	_	_
3	,	,	PUNCT	,	_	2	punct	_	_
4	WHO	who	PRON	WP	_	5	nsubj	_	_
5	team	team	NOUN	NN	_	2	relcl	_	_
6	heading	head	VERB	VBG	_	5	acl	_	_
7	to	to	ADP	IN	_	6	prep	_	_
8	China	China	PROPN	NNP	_	7	pobj	_	_
9	,	,	PUNCT	,	_	8	punct	_	_
10	where	where	SCONJ	WRB	_	14	advmod	_	_
11	coronavirus	coronavirus	NOUN	NN	_	13	compound	_	_
12	death	death	NOUN	NN	_	13	compound	_	_
13	toll	toll	NOUN	NN	_	14	nsubj	_	_
14	tops	top	VERB	VBZ	_	8	relcl	_	_
15	900	900	NUM	CD	_	18	nummod	_	_
16	|	|	NOUN	NN	_	18	compound	_	_
17	CBC	CBC	PROPN	NNP	_	18	compound	_	_
18	News	News	PROPN	NNP	_	14	dobj	_	_"
@kunalkamra88 @thetanmay Yuck ...what if one of you have Corona virus ? Still same friendship?,neutral,"# text = @kunalkamra88 @thetanmay Yuck ...what if one of you have Corona virus ?
1	@kunalkamra88	@kunalkamra88	PROPN	NNP	_	3	compound	_	_
2	@thetanmay	@thetanmay	PROPN	NNP	_	3	compound	_	_
3	Yuck	Yuck	PROPN	NNP	_	10	npadvmod	_	_
4	...	...	PUNCT	:	_	10	punct	_	_
5	what	what	PRON	WP	_	10	dep	_	_
6	if	if	SCONJ	IN	_	10	mark	_	_
7	one	one	NUM	CD	_	10	nsubj	_	_
8	of	of	ADP	IN	_	7	prep	_	_
9	you	you	PRON	PRP	_	8	pobj	_	_
10	have	have	VERB	VBP	_	0	ROOT	_	_
11	Corona	Corona	PROPN	NNP	_	12	compound	_	_
12	virus	virus	NOUN	NN	_	10	dobj	_	_
13	?	?	PUNCT	.	_	10	punct	_	_

# text = Still same friendship?
1	Still	still	ADV	RB	_	3	advmod	_	_
2	same	same	ADJ	JJ	_	3	amod	_	_
3	friendship	friendship	NOUN	NN	_	0	ROOT	_	_
4	?	?	PUNCT	.	_	3	punct	_	_"
