tweet,original_sentiment,conllu_parse
China's Hubei bans vehicle traffic to curb spread of coronavirus,neutral,"# text = China's Hubei bans vehicle traffic to curb spread of coronavirus
1	China	China	PROPN	NNP	_	6	poss	_	_
2	's	's	PART	POS	_	1	case	_	_
3	Hubei	Hubei	PROPN	NNP	_	4	compound	_	_
4	bans	ban	NOUN	NNS	_	5	compound	_	_
5	vehicle	vehicle	NOUN	NN	_	6	compound	_	_
6	traffic	traffic	NOUN	NN	_	0	ROOT	_	_
7	to	to	PART	TO	_	8	aux	_	_
8	curb	curb	VERB	VB	_	6	relcl	_	_
9	spread	spread	NOUN	NN	_	8	dobj	_	_
10	of	of	ADP	IN	_	9	prep	_	_
11	coronavirus	coronavirus	NOUN	NN	_	10	pobj	_	_"
Jump in coronavirus cases yanks stocks rally into reverse,neutral,"# text = Jump in coronavirus cases yanks stocks rally into reverse
1	Jump	jump	VERB	VB	_	5	nsubj	_	_
2	in	in	ADP	IN	_	1	prep	_	_
3	coronavirus	coronavirus	NOUN	NN	_	4	compound	_	_
4	cases	case	NOUN	NNS	_	2	pobj	_	_
5	yanks	yank	VERB	VBZ	_	0	ROOT	_	_
6	stocks	stock	NOUN	NNS	_	7	nsubj	_	_
7	rally	rally	VERB	VBP	_	5	ccomp	_	_
8	into	into	ADP	IN	_	7	prep	_	_
9	reverse	reverse	NOUN	NN	_	8	pobj	_	_"
Japanese city encourages travellers in coronavirus quarantine after retu... via @YouTube,neutral,"# text = Japanese city encourages travellers in coronavirus quarantine after retu... via @YouTube
1	Japanese	japanese	ADJ	JJ	_	2	amod	_	_
2	city	city	NOUN	NN	_	3	nsubj	_	_
3	encourages	encourage	VERB	VBZ	_	0	ROOT	_	_
4	travellers	traveller	NOUN	NNS	_	3	dobj	_	_
5	in	in	ADP	IN	_	3	prep	_	_
6	coronavirus	coronavirus	NOUN	NN	_	7	compound	_	_
7	quarantine	quarantine	NOUN	NN	_	5	pobj	_	_
8	after	after	ADP	IN	_	3	prep	_	_
9	retu	retu	ADJ	JJ	_	8	pobj	_	_
10	...	...	PUNCT	:	_	3	punct	_	_
11	via	via	ADP	IN	_	3	prep	_	_
12	@YouTube	@youtube	NOUN	NN	_	11	pobj	_	_"
Via PioneerRx / Current State of the Coronavirus @PioneerRx @PioneerRx,neutral,"# text = Via PioneerRx / Current State of the Coronavirus @PioneerRx @PioneerRx
1	Via	Via	PROPN	NNP	_	5	compound	_	_
2	PioneerRx	PioneerRx	PROPN	NNP	_	1	dep	_	_
3	/	/	SYM	SYM	_	2	punct	_	_
4	Current	Current	PROPN	NNP	_	5	compound	_	_
5	State	State	PROPN	NNP	_	0	ROOT	_	_
6	of	of	ADP	IN	_	5	prep	_	_
7	the	the	DET	DT	_	9	det	_	_
8	Coronavirus	Coronavirus	PROPN	NNP	_	9	compound	_	_
9	@PioneerRx	@PioneerRx	PROPN	NNP	_	6	pobj	_	_
10	@PioneerRx	@PioneerRx	PUNCT	.	_	5	punct	_	_"
Concern and confusion in China as reporting system for coronavirus cases changed,neutral,"# text = Concern and confusion in China as reporting system for coronavirus cases changed
1	Concern	concern	NOUN	NN	_	12	nsubj	_	_
2	and	and	CCONJ	CC	_	1	cc	_	_
3	confusion	confusion	NOUN	NN	_	1	conj	_	_
4	in	in	ADP	IN	_	1	prep	_	_
5	China	China	PROPN	NNP	_	4	pobj	_	_
6	as	as	ADP	IN	_	1	prep	_	_
7	reporting	report	VERB	VBG	_	6	pcomp	_	_
8	system	system	NOUN	NN	_	7	dobj	_	_
9	for	for	ADP	IN	_	8	prep	_	_
10	coronavirus	coronavirus	NOUN	NN	_	11	compound	_	_
11	cases	case	NOUN	NNS	_	9	pobj	_	_
12	changed	change	VERB	VBD	_	0	ROOT	_	_"
Wall Street revealed the coronavirus 'coiled spring' stocks - #VIXC #LatestComments,neutral,"# text = Wall Street revealed the coronavirus 'coiled spring' stocks - #VIXC
1	Wall	Wall	PROPN	NNP	_	2	compound	_	_
2	Street	Street	PROPN	NNP	_	3	nsubj	_	_
3	revealed	reveal	VERB	VBD	_	0	ROOT	_	_
4	the	the	DET	DT	_	5	det	_	_
5	coronavirus	coronavirus	NOUN	NN	_	10	nmod	_	_
6	'	'	PUNCT	``	_	10	punct	_	_
7	coiled	coil	VERB	VBN	_	8	amod	_	_
8	spring	spring	NOUN	NN	_	10	poss	_	_
9	'	'	PART	POS	_	8	case	_	_
10	stocks	stock	NOUN	NNS	_	3	dobj	_	_
11	-	-	PUNCT	:	_	10	punct	_	_
12	#	#	SYM	$	_	10	punct	_	_
13	VIXC	vixc	NOUN	NN	_	10	appos	_	_

# text = #LatestComments
1	#	#	SYM	$	_	2	nmod	_	_
2	LatestComments	LatestComments	PROPN	NNP	_	0	ROOT	_	_"
Coronavirus: The noted victims of the virus in Wuhan,neutral,"# text = Coronavirus: The noted victims of the virus in Wuhan
1	Coronavirus	Coronavirus	PROPN	NNP	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	The	the	DET	DT	_	5	det	_	_
4	noted	note	VERB	VBN	_	5	amod	_	_
5	victims	victim	NOUN	NNS	_	1	appos	_	_
6	of	of	ADP	IN	_	5	prep	_	_
7	the	the	DET	DT	_	8	det	_	_
8	virus	virus	NOUN	NN	_	6	pobj	_	_
9	in	in	ADP	IN	_	8	prep	_	_
10	Wuhan	Wuhan	PROPN	NNP	_	9	pobj	_	_"
@bertieisme coronavirus out give it time,neutral,"# text = @bertieisme coronavirus out give it time
1	@bertieisme	@bertieisme	PROPN	NNP	_	2	compound	_	_
2	coronavirus	coronavirus	PROPN	NNP	_	4	nsubj	_	_
3	out	out	ADP	RP	_	2	prt	_	_
4	give	give	VERB	VB	_	0	ROOT	_	_
5	it	it	PRON	PRP	_	4	dative	_	_
6	time	time	NOUN	NN	_	4	dobj	_	_"
"After LG and Amazon, Sony becomes latest tech giant to pull out of MWC 2020 due to coronavirus",neutral,"# text = After LG and Amazon, Sony becomes latest tech giant to pull out of MWC 2020 due to coronavirus
1	After	after	ADP	IN	_	7	prep	_	_
2	LG	LG	PROPN	NNP	_	1	pobj	_	_
3	and	and	CCONJ	CC	_	2	cc	_	_
4	Amazon	Amazon	PROPN	NNP	_	2	conj	_	_
5	,	,	PUNCT	,	_	7	punct	_	_
6	Sony	Sony	PROPN	NNP	_	7	nsubj	_	_
7	becomes	become	VERB	VBZ	_	0	ROOT	_	_
8	latest	late	ADJ	JJS	_	10	amod	_	_
9	tech	tech	NOUN	NN	_	10	compound	_	_
10	giant	giant	NOUN	NN	_	7	attr	_	_
11	to	to	PART	TO	_	12	aux	_	_
12	pull	pull	VERB	VB	_	7	xcomp	_	_
13	out	out	ADP	IN	_	12	prep	_	_
14	of	of	ADP	IN	_	13	prep	_	_
15	MWC	MWC	PROPN	NNP	_	14	pobj	_	_
16	2020	2020	NUM	CD	_	15	nummod	_	_
17	due	due	ADP	IN	_	12	prep	_	_
18	to	to	ADP	IN	_	17	pcomp	_	_
19	coronavirus	coronavirus	NOUN	NN	_	17	pobj	_	_"
#coronavirus just a heads up for those in the Northeast.,neutral,"# text = #coronavirus just a heads up for those in the Northeast.
1	#	#	SYM	$	_	2	nmod	_	_
2	coronavirus	coronavirus	PROPN	NNP	_	0	ROOT	_	_
3	just	just	ADV	RB	_	5	advmod	_	_
4	a	a	DET	DT	_	5	det	_	_
5	heads	head	NOUN	NNS	_	6	npadvmod	_	_
6	up	up	ADP	RP	_	2	advmod	_	_
7	for	for	ADP	IN	_	6	prep	_	_
8	those	those	PRON	DT	_	7	pobj	_	_
9	in	in	ADP	IN	_	8	prep	_	_
10	the	the	DET	DT	_	11	det	_	_
11	Northeast	Northeast	PROPN	NNP	_	9	pobj	_	_
12	.	.	PUNCT	.	_	2	punct	_	_"
"Coronavirus may be detectable before symptoms start, report suggests",neutral,"# text = Coronavirus may be detectable before symptoms start, report suggests
1	Coronavirus	Coronavirus	PROPN	NNP	_	3	nsubj	_	_
2	may	may	AUX	MD	_	3	aux	_	_
3	be	be	AUX	VB	_	10	ccomp	_	_
4	detectable	detectable	ADJ	JJ	_	3	acomp	_	_
5	before	before	SCONJ	IN	_	7	mark	_	_
6	symptoms	symptom	NOUN	NNS	_	7	nsubj	_	_
7	start	start	VERB	VBP	_	3	advcl	_	_
8	,	,	PUNCT	,	_	10	punct	_	_
9	report	report	NOUN	NN	_	10	nsubj	_	_
10	suggests	suggest	VERB	VBZ	_	0	ROOT	_	_"
@bhak_sala Please don't mock innocent students. They have anticipated #coronavirus in December only so the mask in library. #JamiaProtests,neutral,"# text = @bhak_sala Please don't mock innocent students.
1	@bhak_sala	@bhak_sala	PUNCT	NFP	_	5	meta	_	_
2	Please	please	INTJ	UH	_	5	intj	_	_
3	do	do	AUX	VBP	_	5	aux	_	_
4	n't	not	PART	RB	_	5	neg	_	_
5	mock	mock	VERB	VB	_	0	ROOT	_	_
6	innocent	innocent	ADJ	JJ	_	7	amod	_	_
7	students	student	NOUN	NNS	_	5	dobj	_	_
8	.	.	PUNCT	.	_	5	punct	_	_

# text = They have anticipated #coronavirus in December only so the mask in library.
1	They	they	PRON	PRP	_	3	nsubj	_	_
2	have	have	AUX	VBP	_	3	aux	_	_
3	anticipated	anticipate	VERB	VBN	_	0	ROOT	_	_
4	#	#	SYM	$	_	5	det	_	_
5	coronavirus	coronavirus	NOUN	NN	_	3	dobj	_	_
6	in	in	ADP	IN	_	3	prep	_	_
7	December	December	PROPN	NNP	_	6	pobj	_	_
8	only	only	ADV	RB	_	9	advmod	_	_
9	so	so	ADV	RB	_	3	advmod	_	_
10	the	the	DET	DT	_	11	det	_	_
11	mask	mask	NOUN	NN	_	3	dobj	_	_
12	in	in	ADP	IN	_	11	prep	_	_
13	library	library	NOUN	NN	_	12	pobj	_	_
14	.	.	PUNCT	.	_	3	punct	_	_

# text = #JamiaProtests
1	#	#	SYM	$	_	2	nmod	_	_
2	JamiaProtests	JamiaProtests	PROPN	NNP	_	0	ROOT	_	_"
Covid-19: a puzzle with many missing pieces,neutral,"# text = Covid-19: a puzzle with many missing pieces
1	Covid-19	Covid-19	PROPN	NNP	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	a	a	DET	DT	_	4	det	_	_
4	puzzle	puzzle	NOUN	NN	_	1	appos	_	_
5	with	with	ADP	IN	_	4	prep	_	_
6	many	many	ADJ	JJ	_	8	amod	_	_
7	missing	missing	ADJ	JJ	_	8	amod	_	_
8	pieces	piece	NOUN	NNS	_	5	pobj	_	_"
"@realTuckFrumper This just in, Hank Kunneman diagnosed with Coronavirus",neutral,"# text = @realTuckFrumper
1	@realTuckFrumper	@realtuckfrumper	INTJ	UH	_	0	ROOT	_	_

# text = This just in, Hank Kunneman diagnosed with Coronavirus
1	This	this	PRON	DT	_	7	dobj	_	_
2	just	just	ADV	RB	_	3	advmod	_	_
3	in	in	ADV	RB	_	1	prep	_	_
4	,	,	PUNCT	,	_	7	punct	_	_
5	Hank	Hank	PROPN	NNP	_	6	compound	_	_
6	Kunneman	Kunneman	PROPN	NNP	_	7	nsubj	_	_
7	diagnosed	diagnose	VERB	VBD	_	0	ROOT	_	_
8	with	with	ADP	IN	_	7	prep	_	_
9	Coronavirus	Coronavirus	PROPN	NNP	_	8	pobj	_	_"
Facebook cancels #SanFrancisco conference over #coronavirus fears,neutral,"# text = Facebook cancels #SanFrancisco conference over #coronavirus fears
1	Facebook	facebook	NOUN	NN	_	2	nsubj	_	_
2	cancels	cancel	VERB	VBZ	_	0	ROOT	_	_
3	#	#	SYM	$	_	5	nmod	_	_
4	SanFrancisco	SanFrancisco	PROPN	NNP	_	5	compound	_	_
5	conference	conference	NOUN	NN	_	2	dobj	_	_
6	over	over	ADP	IN	_	5	prep	_	_
7	#	#	SYM	$	_	6	punct	_	_
8	coronavirus	coronavirus	NOUN	NN	_	9	compound	_	_
9	fears	fear	NOUN	NNS	_	6	pobj	_	_"
Under Armour forecasts up to $60M revenue hit from coronavirus disruptions,neutral,"# text = Under Armour forecasts up to $60M revenue hit from coronavirus disruptions
1	Under	under	ADP	IN	_	3	prep	_	_
2	Armour	Armour	PROPN	NNP	_	1	pobj	_	_
3	forecasts	forecast	VERB	VBZ	_	0	ROOT	_	_
4	up	up	ADP	IN	_	7	quantmod	_	_
5	to	to	PART	TO	_	7	quantmod	_	_
6	$	$	SYM	$	_	7	quantmod	_	_
7	60	60	NUM	CD	_	9	nummod	_	_
8	M	m	NOUN	NN	_	9	compound	_	_
9	revenue	revenue	NOUN	NN	_	3	dobj	_	_
10	hit	hit	VERB	VBN	_	9	acl	_	_
11	from	from	ADP	IN	_	10	prep	_	_
12	coronavirus	coronavirus	NOUN	NN	_	13	compound	_	_
13	disruptions	disruption	NOUN	NNS	_	11	pobj	_	_"
Shares step back as hopes of early end to coronavirus fade - #LatestComments,neutral,"# text = Shares step back as hopes of early end to coronavirus fade - #LatestComments
1	Shares	share	NOUN	NNS	_	2	nsubj	_	_
2	step	step	VERB	VBP	_	0	ROOT	_	_
3	back	back	ADV	RB	_	2	advmod	_	_
4	as	as	ADP	IN	_	2	prep	_	_
5	hopes	hope	NOUN	NNS	_	4	pobj	_	_
6	of	of	ADP	IN	_	5	prep	_	_
7	early	early	ADJ	JJ	_	8	amod	_	_
8	end	end	NOUN	NN	_	6	pobj	_	_
9	to	to	ADP	IN	_	8	prep	_	_
10	coronavirus	coronavirus	NOUN	NN	_	11	compound	_	_
11	fade	fade	NOUN	NN	_	9	pobj	_	_
12	-	-	PUNCT	:	_	5	punct	_	_
13	#	#	SYM	$	_	14	nmod	_	_
14	LatestComments	LatestComments	PROPN	NNP	_	5	appos	_	_"
"@realTuckFrumper Should say, ""God will protect the U.S. by giving the corona virus to trump"".",neutral,"# text = @realTuckFrumper Should say, ""God will protect the U.S. by giving the corona virus to trump"".
1	@realTuckFrumper	@realtuckfrumper	NOUN	NN	_	3	nsubj	_	_
2	Should	should	AUX	MD	_	3	aux	_	_
3	say	say	VERB	VB	_	0	ROOT	_	_
4	,	,	PUNCT	,	_	3	punct	_	_
5	""	""	PUNCT	``	_	3	punct	_	_
6	God	God	PROPN	NNP	_	8	nsubj	_	_
7	will	will	AUX	MD	_	8	aux	_	_
8	protect	protect	VERB	VB	_	3	ccomp	_	_
9	the	the	DET	DT	_	10	det	_	_
10	U.S.	U.S.	PROPN	NNP	_	8	dobj	_	_
11	by	by	ADP	IN	_	8	prep	_	_
12	giving	give	VERB	VBG	_	11	pcomp	_	_
13	the	the	DET	DT	_	15	det	_	_
14	corona	corona	PROPN	NNP	_	15	compound	_	_
15	virus	virus	NOUN	NN	_	12	dobj	_	_
16	to	to	PART	TO	_	17	aux	_	_
17	trump	trump	VERB	VB	_	12	advcl	_	_
18	""	""	PUNCT	''	_	17	punct	_	_
19	.	.	PUNCT	.	_	3	punct	_	_"
Sabse bda Corona virus th Gandhi family hai.,neutral,"# text = Sabse bda Corona virus th Gandhi family hai.
1	Sabse	Sabse	PROPN	NNP	_	2	compound	_	_
2	bda	bda	NOUN	NN	_	4	compound	_	_
3	Corona	Corona	PROPN	NNP	_	4	compound	_	_
4	virus	virus	NOUN	NN	_	0	ROOT	_	_
5	th	th	X	XX	_	4	appos	_	_
6	Gandhi	Gandhi	PROPN	NNP	_	7	compound	_	_
7	family	family	NOUN	NN	_	8	compound	_	_
8	hai	hai	PROPN	NNP	_	4	appos	_	_
9	.	.	PUNCT	.	_	4	punct	_	_"
"Smokers at increased risk of coronavirus complications, leading experts warn",neutral,"# text = Smokers at increased risk of coronavirus complications, leading experts warn
1	Smokers	smoker	NOUN	NNS	_	11	nsubj	_	_
2	at	at	ADP	IN	_	1	prep	_	_
3	increased	increase	VERB	VBN	_	4	amod	_	_
4	risk	risk	NOUN	NN	_	2	pobj	_	_
5	of	of	ADP	IN	_	4	prep	_	_
6	coronavirus	coronavirus	NOUN	NN	_	7	compound	_	_
7	complications	complication	NOUN	NNS	_	5	pobj	_	_
8	,	,	PUNCT	,	_	11	punct	_	_
9	leading	lead	VERB	VBG	_	10	amod	_	_
10	experts	expert	NOUN	NNS	_	11	nsubj	_	_
11	warn	warn	VERB	VBP	_	0	ROOT	_	_"
"China confirms 15,152 new coronavirus cases, 254 additional deaths 106387938",neutral,"# text = China confirms 15,152 new coronavirus cases, 254 additional deaths 106387938
1	China	China	PROPN	NNP	_	2	nsubj	_	_
2	confirms	confirm	VERB	VBZ	_	0	ROOT	_	_
3	15,152	15,152	NUM	CD	_	6	nummod	_	_
4	new	new	ADJ	JJ	_	6	amod	_	_
5	coronavirus	coronavirus	NOUN	NN	_	6	compound	_	_
6	cases	case	NOUN	NNS	_	2	dobj	_	_
7	,	,	PUNCT	,	_	6	punct	_	_
8	254	254	NUM	CD	_	10	nummod	_	_
9	additional	additional	ADJ	JJ	_	10	amod	_	_
10	deaths	death	NOUN	NNS	_	6	appos	_	_
11	106387938	106387938	NUM	CD	_	10	nummod	_	_"
