tweet,original_sentiment,conllu_parse
"Ontario's coronavirus cases hit 20, but Ford government stands by its sick day policy",negative,"# text = Ontario's coronavirus cases hit 20, but Ford government stands by its sick day policy
1	Ontario	Ontario	PROPN	NNP	_	4	poss	_	_
2	's	's	PART	POS	_	1	case	_	_
3	coronavirus	coronavirus	NOUN	NN	_	4	compound	_	_
4	cases	case	NOUN	NNS	_	5	nsubj	_	_
5	hit	hit	VERB	VBD	_	0	ROOT	_	_
6	20	20	NUM	CD	_	5	dobj	_	_
7	,	,	PUNCT	,	_	5	punct	_	_
8	but	but	CCONJ	CC	_	5	cc	_	_
9	Ford	Ford	PROPN	NNP	_	10	compound	_	_
10	government	government	NOUN	NN	_	11	nsubj	_	_
11	stands	stand	VERB	VBZ	_	5	conj	_	_
12	by	by	ADP	IN	_	11	prep	_	_
13	its	its	PRON	PRP$	_	16	poss	_	_
14	sick	sick	ADJ	JJ	_	15	amod	_	_
15	day	day	NOUN	NN	_	16	compound	_	_
16	policy	policy	NOUN	NN	_	12	pobj	_	_"
@realDonaldTrump Is It True that you blamed the corona beer company for corona virus or was it fake news?,negative,"# text = @realDonaldTrump Is It True that you blamed the corona beer company for corona virus or was it fake news?
1	@realDonaldTrump	@realdonaldtrump	NOUN	NN	_	2	nsubj	_	_
2	Is	be	AUX	VBZ	_	0	ROOT	_	_
3	It	it	PRON	PRP	_	2	nsubj	_	_
4	True	true	ADJ	JJ	_	2	acomp	_	_
5	that	that	SCONJ	IN	_	7	mark	_	_
6	you	you	PRON	PRP	_	7	nsubj	_	_
7	blamed	blame	VERB	VBD	_	2	ccomp	_	_
8	the	the	DET	DT	_	11	det	_	_
9	corona	corona	PROPN	NNP	_	10	compound	_	_
10	beer	beer	NOUN	NN	_	11	compound	_	_
11	company	company	NOUN	NN	_	7	dobj	_	_
12	for	for	ADP	IN	_	7	prep	_	_
13	corona	corona	PROPN	NNP	_	14	compound	_	_
14	virus	virus	NOUN	NN	_	12	pobj	_	_
15	or	or	CCONJ	CC	_	7	cc	_	_
16	was	be	AUX	VBD	_	7	conj	_	_
17	it	it	PRON	PRP	_	16	nsubj	_	_
18	fake	fake	ADJ	JJ	_	19	amod	_	_
19	news	news	NOUN	NN	_	16	attr	_	_
20	?	?	PUNCT	.	_	2	punct	_	_"
So the coronavirus is in Massachusetts now? I should do groceries tomorrow and then stay home for a couple weeks.,neutral,"# text = So the coronavirus is in Massachusetts now?
1	So	so	ADV	RB	_	4	advmod	_	_
2	the	the	DET	DT	_	3	det	_	_
3	coronavirus	coronavirus	NOUN	NN	_	4	nsubj	_	_
4	is	be	AUX	VBZ	_	0	ROOT	_	_
5	in	in	ADP	IN	_	4	prep	_	_
6	Massachusetts	Massachusetts	PROPN	NNP	_	5	pobj	_	_
7	now	now	ADV	RB	_	4	advmod	_	_
8	?	?	PUNCT	.	_	4	punct	_	_

# text = I should do groceries tomorrow and then stay home for a couple weeks.
1	I	I	PRON	PRP	_	3	nsubj	_	_
2	should	should	AUX	MD	_	3	aux	_	_
3	do	do	VERB	VB	_	0	ROOT	_	_
4	groceries	grocery	NOUN	NNS	_	3	dobj	_	_
5	tomorrow	tomorrow	NOUN	NN	_	3	npadvmod	_	_
6	and	and	CCONJ	CC	_	3	cc	_	_
7	then	then	ADV	RB	_	8	advmod	_	_
8	stay	stay	VERB	VB	_	3	conj	_	_
9	home	home	ADV	RB	_	8	advmod	_	_
10	for	for	ADP	IN	_	8	prep	_	_
11	a	a	DET	DT	_	12	quantmod	_	_
12	couple	couple	NOUN	NN	_	13	nummod	_	_
13	weeks	week	NOUN	NNS	_	10	pobj	_	_
14	.	.	PUNCT	.	_	3	punct	_	_"
"#worldNews China's coronavirus infections hit daily record, deaths climb to 304",neutral,"# text = #worldNews China's coronavirus infections hit daily record, deaths climb to 304
1	#	#	SYM	$	_	7	dep	_	_
2	worldNews	worldNews	PUNCT	:	_	7	punct	_	_
3	China	China	PROPN	NNP	_	6	poss	_	_
4	's	's	PART	POS	_	3	case	_	_
5	coronavirus	coronavirus	NOUN	NN	_	6	compound	_	_
6	infections	infection	NOUN	NNS	_	7	nsubj	_	_
7	hit	hit	VERB	VBD	_	12	ccomp	_	_
8	daily	daily	ADJ	JJ	_	9	amod	_	_
9	record	record	NOUN	NN	_	7	dobj	_	_
10	,	,	PUNCT	,	_	12	punct	_	_
11	deaths	death	NOUN	NNS	_	12	nsubj	_	_
12	climb	climb	VERB	VBP	_	0	ROOT	_	_
13	to	to	ADP	IN	_	12	prep	_	_
14	304	304	NUM	CD	_	13	pobj	_	_"
anyone wanna carpool to boston to go get some coronavirus,neutral,"# text = anyone wanna carpool to boston to go get some coronavirus
1	anyone	anyone	PRON	NN	_	2	nsubj	_	_
2	wanna	wanna	VERB	VB	_	0	ROOT	_	_
3	carpool	carpool	VERB	VB	_	2	dobj	_	_
4	to	to	PART	TO	_	5	aux	_	_
5	boston	boston	VERB	VB	_	3	xcomp	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	go	go	VERB	VB	_	2	advcl	_	_
8	get	get	VERB	VB	_	2	xcomp	_	_
9	some	some	DET	DT	_	10	det	_	_
10	coronavirus	coronavirus	NOUN	NN	_	8	dobj	_	_"
do they hide truth ? Do they hide real number of death ?? #Coronavirus #CoronavirusFrance,neutral,"# text = do they hide truth ?
1	do	do	AUX	VBP	_	3	aux	_	_
2	they	they	PRON	PRP	_	3	nsubj	_	_
3	hide	hide	VERB	VB	_	0	ROOT	_	_
4	truth	truth	NOUN	NN	_	3	dobj	_	_
5	?	?	PUNCT	.	_	3	punct	_	_

# text = Do they hide real number of death ??
1	Do	do	AUX	VBP	_	3	aux	_	_
2	they	they	PRON	PRP	_	3	nsubj	_	_
3	hide	hide	VERB	VB	_	0	ROOT	_	_
4	real	real	ADJ	JJ	_	5	amod	_	_
5	number	number	NOUN	NN	_	3	dobj	_	_
6	of	of	ADP	IN	_	5	prep	_	_
7	death	death	NOUN	NN	_	6	pobj	_	_
8	?	?	PUNCT	.	_	3	punct	_	_
9	?	?	PUNCT	.	_	3	punct	_	_

# text = #Coronavirus #CoronavirusFrance
1	#	#	SYM	$	_	4	nmod	_	_
2	Coronavirus	Coronavirus	PROPN	NNP	_	3	compound	_	_
3	#	#	SYM	$	_	4	nmod	_	_
4	CoronavirusFrance	CoronavirusFrance	PROPN	NNP	_	0	ROOT	_	_"
UP govt tries to mask out coronavirus fear,negative,"# text = UP govt tries to mask out coronavirus fear
1	UP	up	NOUN	NN	_	2	compound	_	_
2	govt	govt	NOUN	NNS	_	3	nsubj	_	_
3	tries	try	VERB	VBZ	_	0	ROOT	_	_
4	to	to	PART	TO	_	5	aux	_	_
5	mask	mask	VERB	VB	_	3	xcomp	_	_
6	out	out	ADP	RP	_	5	prt	_	_
7	coronavirus	coronavirus	NOUN	NN	_	8	compound	_	_
8	fear	fear	NOUN	NN	_	5	dobj	_	_"
@TimesNow @RahulGandhi @thenewshour first check that fool for corona virus ! that moron just returned from Italy !!,negative,"# text = @TimesNow @RahulGandhi @thenewshour first check that fool for corona virus !
1	@TimesNow	@timesnow	X	XX	_	5	dep	_	_
2	@RahulGandhi	@RahulGandhi	PROPN	NNP	_	3	compound	_	_
3	@thenewshour	@thenewshour	PROPN	NNP	_	5	nsubj	_	_
4	first	first	ADJ	JJ	_	5	advmod	_	_
5	check	check	VERB	VBP	_	0	ROOT	_	_
6	that	that	DET	DT	_	7	det	_	_
7	fool	fool	NOUN	NN	_	5	dobj	_	_
8	for	for	ADP	IN	_	7	prep	_	_
9	corona	corona	PROPN	NNP	_	10	compound	_	_
10	virus	virus	NOUN	NN	_	8	pobj	_	_
11	!	!	PUNCT	.	_	5	punct	_	_

# text = that moron just returned from Italy !!
1	that	that	DET	DT	_	2	det	_	_
2	moron	moron	NOUN	NN	_	4	nsubj	_	_
3	just	just	ADV	RB	_	4	advmod	_	_
4	returned	return	VERB	VBD	_	0	ROOT	_	_
5	from	from	ADP	IN	_	4	prep	_	_
6	Italy	Italy	PROPN	NNP	_	5	pobj	_	_
7	!	!	PUNCT	.	_	4	punct	_	_
8	!	!	PUNCT	.	_	4	punct	_	_"
This coronavirus really sum serious wtf shit boutta be like the Black Plague or smn crazy,negative,"# text = This coronavirus really sum serious wtf shit boutta be like the Black Plague or smn crazy
1	This	this	DET	DT	_	2	det	_	_
2	coronavirus	coronavirus	NOUN	NN	_	4	nsubj	_	_
3	really	really	ADV	RB	_	4	advmod	_	_
4	sum	sum	VERB	VBP	_	0	ROOT	_	_
5	serious	serious	ADJ	JJ	_	8	amod	_	_
6	wtf	wtf	PROPN	NNP	_	7	compound	_	_
7	shit	shit	NOUN	NN	_	8	compound	_	_
8	boutta	boutta	PROPN	NNP	_	9	nsubj	_	_
9	be	be	AUX	VB	_	4	ccomp	_	_
10	like	like	ADP	IN	_	9	prep	_	_
11	the	the	DET	DT	_	13	det	_	_
12	Black	Black	PROPN	NNP	_	13	compound	_	_
13	Plague	Plague	PROPN	NNP	_	10	pobj	_	_
14	or	or	CCONJ	CC	_	9	cc	_	_
15	smn	smn	VERB	VB	_	9	conj	_	_
16	crazy	crazy	ADJ	JJ	_	15	acomp	_	_"
"Bad news, Bond fans. You're going to have to wait another few months for #NoTimeToDie because of the Coronavirus.",negative,"# text = Bad news, Bond fans.
1	Bad	bad	ADJ	JJ	_	2	amod	_	_
2	news	news	NOUN	NN	_	0	ROOT	_	_
3	,	,	PUNCT	,	_	2	punct	_	_
4	Bond	bond	NOUN	NN	_	5	compound	_	_
5	fans	fan	NOUN	NNS	_	2	appos	_	_
6	.	.	PUNCT	.	_	2	punct	_	_

# text = You're going to have to wait another few months for #NoTimeToDie because of the Coronavirus.
1	You	you	PRON	PRP	_	3	nsubj	_	_
2	're	be	AUX	VBP	_	3	aux	_	_
3	going	go	VERB	VBG	_	0	ROOT	_	_
4	to	to	PART	TO	_	5	aux	_	_
5	have	have	VERB	VB	_	3	xcomp	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	wait	wait	VERB	VB	_	5	xcomp	_	_
8	another	another	DET	DT	_	10	det	_	_
9	few	few	ADJ	JJ	_	10	amod	_	_
10	months	month	NOUN	NNS	_	7	npadvmod	_	_
11	for	for	ADP	IN	_	7	prep	_	_
12	#	#	SYM	$	_	13	nmod	_	_
13	NoTimeToDie	NoTimeToDie	PROPN	NNP	_	11	pobj	_	_
14	because	because	SCONJ	IN	_	7	prep	_	_
15	of	of	ADP	IN	_	14	pcomp	_	_
16	the	the	DET	DT	_	17	det	_	_
17	Coronavirus	Coronavirus	PROPN	NNP	_	14	pobj	_	_
18	.	.	PUNCT	.	_	3	punct	_	_"
So ummmm I'm going to point out that that surgical mask is not going to help you against coronavirus.,neutral,"# text = So ummmm I'm going to point out that that surgical mask is not going to help you against coronavirus.
1	So	so	ADV	RB	_	2	advmod	_	_
2	ummmm	ummmm	ADJ	JJ	_	0	ROOT	_	_
3	I	I	PRON	PRP	_	5	nsubj	_	_
4	'm	be	AUX	VBP	_	5	aux	_	_
5	going	go	VERB	VBG	_	2	ccomp	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	point	point	VERB	VB	_	5	xcomp	_	_
8	out	out	ADP	RP	_	7	prt	_	_
9	that	that	SCONJ	IN	_	15	mark	_	_
10	that	that	DET	DT	_	12	det	_	_
11	surgical	surgical	ADJ	JJ	_	12	amod	_	_
12	mask	mask	NOUN	NN	_	15	nsubj	_	_
13	is	be	AUX	VBZ	_	15	aux	_	_
14	not	not	PART	RB	_	15	neg	_	_
15	going	go	VERB	VBG	_	7	ccomp	_	_
16	to	to	PART	TO	_	17	aux	_	_
17	help	help	VERB	VB	_	15	xcomp	_	_
18	you	you	PRON	PRP	_	17	dobj	_	_
19	against	against	ADP	IN	_	17	prep	_	_
20	coronavirus	coronavirus	NOUN	NN	_	19	pobj	_	_
21	.	.	PUNCT	.	_	5	punct	_	_"
Please let this not be real #coronavirus,neutral,"# text = Please let this not be real #coronavirus
1	Please	please	INTJ	UH	_	2	intj	_	_
2	let	let	VERB	VB	_	0	ROOT	_	_
3	this	this	PRON	DT	_	5	nsubj	_	_
4	not	not	PART	RB	_	5	neg	_	_
5	be	be	AUX	VB	_	2	ccomp	_	_
6	real	real	ADJ	JJ	_	8	amod	_	_
7	#	#	SYM	$	_	8	punct	_	_
8	coronavirus	coronavirus	NOUN	NN	_	5	attr	_	_"
"Cocktail of flu, HIV drugs appears to help fight coronavirus: Thai doctors",neutral,"# text = Cocktail of flu, HIV drugs appears to help fight coronavirus: Thai doctors
1	Cocktail	cocktail	NOUN	NN	_	7	dep	_	_
2	of	of	ADP	IN	_	1	prep	_	_
3	flu	flu	NOUN	NN	_	2	pobj	_	_
4	,	,	PUNCT	,	_	7	punct	_	_
5	HIV	HIV	PROPN	NNP	_	6	compound	_	_
6	drugs	drug	NOUN	NNS	_	7	nsubj	_	_
7	appears	appear	VERB	VBZ	_	14	ccomp	_	_
8	to	to	PART	TO	_	9	aux	_	_
9	help	help	VERB	VB	_	7	xcomp	_	_
10	fight	fight	VERB	VB	_	9	xcomp	_	_
11	coronavirus	coronavirus	NOUN	NN	_	10	dobj	_	_
12	:	:	PUNCT	:	_	7	punct	_	_
13	Thai	thai	ADJ	JJ	_	14	amod	_	_
14	doctors	doctor	NOUN	NNS	_	0	ROOT	_	_"
Boise State students in isolation due to #coronavirus worries,negative,"# text = Boise State students in isolation due to #coronavirus worries
1	Boise	Boise	PROPN	NNP	_	2	compound	_	_
2	State	State	PROPN	NNP	_	3	compound	_	_
3	students	student	NOUN	NNS	_	0	ROOT	_	_
4	in	in	ADP	IN	_	3	prep	_	_
5	isolation	isolation	NOUN	NN	_	4	pobj	_	_
6	due	due	ADP	IN	_	3	prep	_	_
7	to	to	ADP	IN	_	6	pcomp	_	_
8	#	#	SYM	$	_	7	punct	_	_
9	coronavirus	coronavirus	NOUN	NN	_	10	compound	_	_
10	worries	worry	NOUN	NNS	_	7	pobj	_	_"
Thailand 'cures' coronavirus with anti-HIV drug cocktail in 48 hours,neutral,"# text = Thailand 'cures' coronavirus with anti-HIV drug cocktail in 48 hours
1	Thailand	Thailand	PROPN	NNP	_	3	nmod	_	_
2	'	'	PART	POS	_	3	punct	_	_
3	cures	cure	NOUN	NNS	_	5	poss	_	_
4	'	'	PART	POS	_	3	case	_	_
5	coronavirus	coronavirus	NOUN	NN	_	0	ROOT	_	_
6	with	with	ADP	IN	_	5	prep	_	_
7	anti	anti	ADJ	JJ	_	11	amod	_	_
8	-	-	ADJ	JJ	_	11	amod	_	_
9	HIV	hiv	ADJ	JJ	_	11	amod	_	_
10	drug	drug	NOUN	NN	_	11	compound	_	_
11	cocktail	cocktail	NOUN	NN	_	6	pobj	_	_
12	in	in	ADP	IN	_	5	prep	_	_
13	48	48	NUM	CD	_	14	nummod	_	_
14	hours	hour	NOUN	NNS	_	12	pobj	_	_"
The coronavirus is in Florida and mfs got the audacity to cough out loud... I hate it here,negative,"# text = The coronavirus is in Florida and mfs got the audacity to cough out loud...
1	The	the	DET	DT	_	2	det	_	_
2	coronavirus	coronavirus	NOUN	NN	_	3	nsubj	_	_
3	is	be	AUX	VBZ	_	0	ROOT	_	_
4	in	in	ADP	IN	_	3	prep	_	_
5	Florida	Florida	PROPN	NNP	_	4	pobj	_	_
6	and	and	CCONJ	CC	_	5	cc	_	_
7	mfs	mfs	PROPN	NNP	_	8	nsubj	_	_
8	got	get	VERB	VBD	_	3	conj	_	_
9	the	the	DET	DT	_	10	det	_	_
10	audacity	audacity	NOUN	NN	_	8	dobj	_	_
11	to	to	PART	TO	_	12	aux	_	_
12	cough	cough	VERB	VB	_	10	acl	_	_
13	out	out	ADP	RP	_	14	advmod	_	_
14	loud	loud	ADV	RB	_	12	advmod	_	_
15	...	...	PUNCT	:	_	8	punct	_	_

# text = I hate it here
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	hate	hate	VERB	VBP	_	0	ROOT	_	_
3	it	it	PRON	PRP	_	2	dobj	_	_
4	here	here	ADV	RB	_	2	advmod	_	_"
@RocketLeague coronavirus has infected the servers,neutral,"# text = @RocketLeague coronavirus has infected the servers
1	@RocketLeague	@rocketleague	X	XX	_	4	intj	_	_
2	coronavirus	coronavirus	PROPN	NNP	_	4	nsubj	_	_
3	has	have	AUX	VBZ	_	4	aux	_	_
4	infected	infect	VERB	VBN	_	0	ROOT	_	_
5	the	the	DET	DT	_	6	det	_	_
6	servers	server	NOUN	NNS	_	4	dobj	_	_"
A game on the quejee board a day keeps the Coronavirus away,negative,"# text = A game on the quejee board a day keeps the Coronavirus away
1	A	a	DET	DT	_	2	det	_	_
2	game	game	NOUN	NN	_	9	nsubj	_	_
3	on	on	ADP	IN	_	2	prep	_	_
4	the	the	DET	DT	_	6	det	_	_
5	quejee	quejee	PROPN	NNP	_	6	compound	_	_
6	board	board	NOUN	NN	_	3	pobj	_	_
7	a	a	DET	DT	_	8	det	_	_
8	day	day	NOUN	NN	_	9	npadvmod	_	_
9	keeps	keep	VERB	VBZ	_	0	ROOT	_	_
10	the	the	DET	DT	_	11	det	_	_
11	Coronavirus	Coronavirus	PROPN	NNP	_	9	dobj	_	_
12	away	away	ADV	RB	_	9	advmod	_	_"
