tweet,original_sentiment,conllu_parse
Years from now they gone be talking about Coronavirus in our kids textbooks.,neutral,"# text = Years from now they gone be talking about Coronavirus in our kids textbooks.
1	Years	year	NOUN	NNS	_	7	npadvmod	_	_
2	from	from	ADP	IN	_	1	prep	_	_
3	now	now	ADV	RB	_	2	pcomp	_	_
4	they	they	PRON	PRP	_	7	nsubj	_	_
5	gone	gone	AUX	VBD	_	7	aux	_	_
6	be	be	AUX	VB	_	7	aux	_	_
7	talking	talk	VERB	VBG	_	0	ROOT	_	_
8	about	about	ADP	IN	_	7	prep	_	_
9	Coronavirus	Coronavirus	PROPN	NNP	_	8	pobj	_	_
10	in	in	ADP	IN	_	7	prep	_	_
11	our	our	PRON	PRP$	_	12	poss	_	_
12	kids	kid	NOUN	NNS	_	10	pobj	_	_
13	textbooks	textbook	NOUN	NNS	_	10	pobj	_	_
14	.	.	PUNCT	.	_	7	punct	_	_"
Americans preparing for coronavirus quarantine like,neutral,"# text = Americans preparing for coronavirus quarantine like
1	Americans	Americans	PROPN	NNPS	_	0	ROOT	_	_
2	preparing	prepare	VERB	VBG	_	1	acl	_	_
3	for	for	ADP	IN	_	2	prep	_	_
4	coronavirus	coronavirus	NOUN	NN	_	5	compound	_	_
5	quarantine	quarantine	NOUN	NN	_	3	pobj	_	_
6	like	like	ADP	IN	_	2	prep	_	_"
#AIPAC #Coronavirus #SuperSpreader #Conference #COVID6000000,neutral,"# text = #AIPAC #Coronavirus #SuperSpreader #Conference #COVID6000000
1	#	#	SYM	$	_	10	nmod	_	_
2	AIPAC	AIPAC	PROPN	NNP	_	10	nmod	_	_
3	#	#	SYM	$	_	10	nmod	_	_
4	Coronavirus	Coronavirus	PROPN	NNP	_	5	compound	_	_
5	#	#	SYM	$	_	10	compound	_	_
6	SuperSpreader	SuperSpreader	PROPN	NNP	_	7	compound	_	_
7	#	#	PROPN	NNP	_	10	compound	_	_
8	Conference	Conference	PROPN	NNP	_	10	compound	_	_
9	#	#	SYM	$	_	10	compound	_	_
10	COVID6000000	COVID6000000	PROPN	NNP	_	0	ROOT	_	_"
"Obviously filmed before #coronavirus, outside trousers should remain outside #fiveguysaweek",neutral,"# text = Obviously filmed before #coronavirus, outside trousers should remain outside #fiveguysaweek
1	Obviously	obviously	ADV	RB	_	2	advmod	_	_
2	filmed	film	VERB	VBN	_	10	advcl	_	_
3	before	before	ADP	IN	_	2	prep	_	_
4	#	#	SYM	$	_	3	punct	_	_
5	coronavirus	coronavirus	NOUN	NN	_	3	pobj	_	_
6	,	,	PUNCT	,	_	10	punct	_	_
7	outside	outside	ADJ	JJ	_	8	amod	_	_
8	trousers	trouser	NOUN	NNS	_	10	nsubj	_	_
9	should	should	AUX	MD	_	10	aux	_	_
10	remain	remain	VERB	VB	_	0	ROOT	_	_
11	outside	outside	ADP	IN	_	10	prep	_	_
12	#	#	SYM	$	_	11	punct	_	_
13	fiveguysaweek	fiveguysaweek	NOUN	NN	_	11	pobj	_	_"
Jesus Christ now I have to listen to shithead and bullshit talk about coronavirus on wgr,neutral,"# text = Jesus Christ now I have to listen to shithead and bullshit talk about coronavirus on wgr
1	Jesus	Jesus	PROPN	NNP	_	2	compound	_	_
2	Christ	Christ	PROPN	NNP	_	5	npadvmod	_	_
3	now	now	ADV	RB	_	5	advmod	_	_
4	I	I	PRON	PRP	_	5	nsubj	_	_
5	have	have	VERB	VBP	_	0	ROOT	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	listen	listen	VERB	VB	_	5	xcomp	_	_
8	to	to	PART	TO	_	9	aux	_	_
9	shithead	shithead	VERB	VB	_	7	advcl	_	_
10	and	and	CCONJ	CC	_	9	cc	_	_
11	bullshit	bullshit	NOUN	NN	_	12	compound	_	_
12	talk	talk	NOUN	NN	_	9	conj	_	_
13	about	about	ADP	IN	_	12	prep	_	_
14	coronavirus	coronavirus	NOUN	NN	_	13	pobj	_	_
15	on	on	ADP	IN	_	9	prep	_	_
16	wgr	wgr	PROPN	NNP	_	15	pobj	_	_"
Coronavirus is a big win for manspreading it appears,neutral,"# text = Coronavirus is a big win for manspreading it appears
1	Coronavirus	Coronavirus	PROPN	NNP	_	2	nsubj	_	_
2	is	be	AUX	VBZ	_	9	ccomp	_	_
3	a	a	DET	DT	_	5	det	_	_
4	big	big	ADJ	JJ	_	5	amod	_	_
5	win	win	NOUN	NN	_	2	attr	_	_
6	for	for	ADP	IN	_	5	prep	_	_
7	manspreading	manspreade	VERB	VBG	_	6	pobj	_	_
8	it	it	PRON	PRP	_	9	nsubj	_	_
9	appears	appear	VERB	VBZ	_	0	ROOT	_	_"
5g #coronavirus #wuhan,neutral,"# text = 5g #coronavirus #wuhan
1	5	5	NUM	CD	_	2	nummod	_	_
2	g	g	NOUN	NNS	_	0	ROOT	_	_
3	#	#	SYM	$	_	2	punct	_	_
4	coronavirus	coronavirus	NOUN	NN	_	5	compound	_	_
5	#	#	SYM	$	_	2	appos	_	_
6	wuhan	wuhan	PROPN	NNP	_	2	npadvmod	_	_"
Walmart deploys new emergency leave policy after Kentucky associate tests positive for coronavirus,neutral,"# text = Walmart deploys new emergency leave policy after Kentucky associate tests positive for coronavirus
1	Walmart	Walmart	PROPN	NNP	_	2	nsubj	_	_
2	deploys	deploy	VERB	VBZ	_	0	ROOT	_	_
3	new	new	ADJ	JJ	_	6	amod	_	_
4	emergency	emergency	NOUN	NN	_	5	compound	_	_
5	leave	leave	NOUN	NN	_	6	compound	_	_
6	policy	policy	NOUN	NN	_	2	dobj	_	_
7	after	after	SCONJ	IN	_	10	mark	_	_
8	Kentucky	Kentucky	PROPN	NNP	_	10	compound	_	_
9	associate	associate	NOUN	NN	_	10	compound	_	_
10	tests	test	NOUN	NNS	_	2	advcl	_	_
11	positive	positive	ADJ	JJ	_	10	amod	_	_
12	for	for	ADP	IN	_	11	prep	_	_
13	coronavirus	coronavirus	NOUN	NN	_	12	pobj	_	_"
Just think about it! #coronavirus #COVID19 #WuhanVirus,neutral,"# text = Just think about it!
1	Just	just	ADV	RB	_	2	advmod	_	_
2	think	think	VERB	VB	_	0	ROOT	_	_
3	about	about	ADP	IN	_	2	prep	_	_
4	it	it	PRON	PRP	_	3	pobj	_	_
5	!	!	PUNCT	.	_	2	punct	_	_

# text = #coronavirus #COVID19
1	#	#	SYM	$	_	3	nmod	_	_
2	coronavirus	coronavirus	NOUN	NN	_	3	compound	_	_
3	#	#	SYM	$	_	0	ROOT	_	_
4	COVID19	covid19	NOUN	NN	_	3	punct	_	_

# text = #WuhanVirus
1	#	#	SYM	$	_	2	nmod	_	_
2	WuhanVirus	WuhanVirus	PROPN	NNP	_	0	ROOT	_	_"
With impact of Coronavirus and Brexit negotiations to come are any economic forecasts going to be of any value? #Budget2020,neutral,"# text = With impact of Coronavirus and Brexit negotiations to come are any economic forecasts going to be of any value?
1	With	with	SCONJ	IN	_	10	mark	_	_
2	impact	impact	NOUN	NN	_	10	nsubj	_	_
3	of	of	ADP	IN	_	2	prep	_	_
4	Coronavirus	Coronavirus	PROPN	NNP	_	7	nmod	_	_
5	and	and	CCONJ	CC	_	4	cc	_	_
6	Brexit	Brexit	PROPN	NNP	_	4	conj	_	_
7	negotiations	negotiation	NOUN	NNS	_	3	pobj	_	_
8	to	to	PART	TO	_	9	aux	_	_
9	come	come	VERB	VB	_	2	acl	_	_
10	are	be	AUX	VBP	_	0	ROOT	_	_
11	any	any	DET	DT	_	13	det	_	_
12	economic	economic	ADJ	JJ	_	13	amod	_	_
13	forecasts	forecast	NOUN	NNS	_	10	attr	_	_
14	going	go	VERB	VBG	_	13	acl	_	_
15	to	to	PART	TO	_	16	aux	_	_
16	be	be	AUX	VB	_	14	xcomp	_	_
17	of	of	ADP	IN	_	16	prep	_	_
18	any	any	DET	DT	_	19	det	_	_
19	value	value	NOUN	NN	_	17	pobj	_	_
20	?	?	PUNCT	.	_	10	punct	_	_

# text = #Budget2020
1	#	#	X	ADD	_	0	ROOT	_	_
2	Budget2020	Budget2020	NOUN	NNS	_	1	punct	_	_"
You know how you can lessen your chance of CoronaVirus. Live in the country.,neutral,"# text = You know how you can lessen your chance of CoronaVirus.
1	You	you	PRON	PRP	_	2	nsubj	_	_
2	know	know	VERB	VBP	_	0	ROOT	_	_
3	how	how	SCONJ	WRB	_	6	advmod	_	_
4	you	you	PRON	PRP	_	6	nsubj	_	_
5	can	can	AUX	MD	_	6	aux	_	_
6	lessen	lessen	VERB	VB	_	2	ccomp	_	_
7	your	your	PRON	PRP$	_	8	poss	_	_
8	chance	chance	NOUN	NN	_	6	dobj	_	_
9	of	of	ADP	IN	_	8	prep	_	_
10	CoronaVirus	CoronaVirus	PROPN	NNP	_	9	pobj	_	_
11	.	.	PUNCT	.	_	2	punct	_	_

# text = Live in the country.
1	Live	live	VERB	VB	_	0	ROOT	_	_
2	in	in	ADP	IN	_	1	prep	_	_
3	the	the	DET	DT	_	4	det	_	_
4	country	country	NOUN	NN	_	2	pobj	_	_
5	.	.	PUNCT	.	_	1	punct	_	_"
@AOC It's the #WuhanVirus from China...,neutral,"# text = @AOC It's the #WuhanVirus from China...
1	@AOC	@AOC	VERB	VBG	_	0	ROOT	_	_
2	It	it	PRON	PRP	_	3	nsubj	_	_
3	's	be	AUX	VBZ	_	1	ccomp	_	_
4	the	the	DET	DT	_	6	det	_	_
5	#	#	SYM	$	_	6	nmod	_	_
6	WuhanVirus	WuhanVirus	PROPN	NNP	_	3	attr	_	_
7	from	from	ADP	IN	_	6	prep	_	_
8	China	China	PROPN	NNP	_	7	pobj	_	_
9	...	...	PUNCT	:	_	3	punct	_	_"
"If the coronavirus crisis lasts into summer, and/or if the economy enters a recession, Trump's screwed. That's all.",neutral,"# text = If the coronavirus crisis lasts into summer, and/or if the economy enters a recession, Trump's screwed.
1	If	if	SCONJ	IN	_	5	mark	_	_
2	the	the	DET	DT	_	4	det	_	_
3	coronavirus	coronavirus	NOUN	NN	_	4	compound	_	_
4	crisis	crisis	NOUN	NN	_	5	nsubj	_	_
5	lasts	last	VERB	VBZ	_	19	advcl	_	_
6	into	into	ADP	IN	_	5	prep	_	_
7	summer	summer	NOUN	NN	_	6	pobj	_	_
8	,	,	PUNCT	,	_	5	punct	_	_
9	and/or	and/or	CCONJ	CC	_	5	cc	_	_
10	if	if	SCONJ	IN	_	13	mark	_	_
11	the	the	DET	DT	_	12	det	_	_
12	economy	economy	NOUN	NN	_	13	nsubj	_	_
13	enters	enter	VERB	VBZ	_	19	advcl	_	_
14	a	a	DET	DT	_	15	det	_	_
15	recession	recession	NOUN	NN	_	13	dobj	_	_
16	,	,	PUNCT	,	_	19	punct	_	_
17	Trump	Trump	PROPN	NNP	_	19	nsubj	_	_
18	's	's	PART	POS	_	17	case	_	_
19	screwed	screw	VERB	VBN	_	0	ROOT	_	_
20	.	.	PUNCT	.	_	19	punct	_	_

# text = That's all.
1	That	that	PRON	DT	_	2	nsubj	_	_
2	's	be	AUX	VBZ	_	0	ROOT	_	_
3	all	all	PRON	DT	_	2	attr	_	_
4	.	.	PUNCT	.	_	2	punct	_	_"
First person to catch coronavirus in st. Charles finna get bullied,neutral,"# text = First person to catch coronavirus in st.
1	First	first	ADJ	JJ	_	2	amod	_	_
2	person	person	NOUN	NN	_	0	ROOT	_	_
3	to	to	PART	TO	_	4	aux	_	_
4	catch	catch	VERB	VB	_	2	relcl	_	_
5	coronavirus	coronavirus	NOUN	NN	_	4	dobj	_	_
6	in	in	ADP	IN	_	4	prep	_	_
7	st	st	PROPN	NNP	_	6	pobj	_	_
8	.	.	PUNCT	.	_	2	punct	_	_

# text = Charles finna get bullied
1	Charles	Charles	PROPN	NNP	_	2	compound	_	_
2	finna	finna	NOUN	NN	_	4	nsubjpass	_	_
3	get	get	AUX	VBP	_	4	auxpass	_	_
4	bullied	bully	VERB	VBN	_	0	ROOT	_	_"
"As coronavirus spreads, travelers waver: to cancel plans or not? @NatGeoTravel",neutral,"# text = As coronavirus spreads, travelers waver: to cancel plans or not? @NatGeoTravel
1	As	as	ADP	IN	_	6	prep	_	_
2	coronavirus	coronavirus	NOUN	NN	_	3	compound	_	_
3	spreads	spread	NOUN	NNS	_	1	pobj	_	_
4	,	,	PUNCT	,	_	6	punct	_	_
5	travelers	traveler	NOUN	NNS	_	6	nsubj	_	_
6	waver	waver	VERB	VBP	_	0	ROOT	_	_
7	:	:	PUNCT	:	_	6	punct	_	_
8	to	to	PART	TO	_	9	aux	_	_
9	cancel	cancel	VERB	VB	_	6	xcomp	_	_
10	plans	plan	NOUN	NNS	_	9	dobj	_	_
11	or	or	CCONJ	CC	_	9	cc	_	_
12	not	not	PART	RB	_	9	conj	_	_
13	?	?	PUNCT	.	_	6	punct	_	_
14	@NatGeoTravel	@natgeotravel	X	ADD	_	6	punct	_	_"
rare beauty got cancelled bc of corona virus threat. the way international stans won,neutral,"# text = rare beauty got cancelled bc of corona virus threat.
1	rare	rare	ADJ	JJ	_	2	amod	_	_
2	beauty	beauty	NOUN	NN	_	4	nsubjpass	_	_
3	got	get	AUX	VBD	_	4	auxpass	_	_
4	cancelled	cancel	VERB	VBN	_	0	ROOT	_	_
5	bc	bc	PROPN	NNP	_	4	dobj	_	_
6	of	of	ADP	IN	_	5	prep	_	_
7	corona	corona	PROPN	NNP	_	8	compound	_	_
8	virus	virus	PROPN	NNP	_	9	compound	_	_
9	threat	threat	NOUN	NN	_	6	pobj	_	_
10	.	.	PUNCT	.	_	4	punct	_	_

# text = the way international stans won
1	the	the	DET	DT	_	2	det	_	_
2	way	way	NOUN	NN	_	0	ROOT	_	_
3	international	international	ADJ	JJ	_	4	amod	_	_
4	stans	stan	NOUN	NNS	_	5	nsubj	_	_
5	won	win	VERB	VBD	_	2	relcl	_	_"
Coronavirus got people in Trader Joe's taking all the Mochi flavors and now I'm left with just Vanilla.,neutral,"# text = Coronavirus got people in Trader Joe's taking all the Mochi flavors and now I'm left with just Vanilla.
1	Coronavirus	Coronavirus	PROPN	NNP	_	2	nsubj	_	_
2	got	get	VERB	VBD	_	0	ROOT	_	_
3	people	people	NOUN	NNS	_	8	nsubj	_	_
4	in	in	ADP	IN	_	3	prep	_	_
5	Trader	Trader	PROPN	NNP	_	6	compound	_	_
6	Joe	Joe	PROPN	NNP	_	4	pobj	_	_
7	's	's	PART	POS	_	6	case	_	_
8	taking	take	VERB	VBG	_	2	ccomp	_	_
9	all	all	DET	PDT	_	12	predet	_	_
10	the	the	DET	DT	_	12	det	_	_
11	Mochi	Mochi	PROPN	NNP	_	12	compound	_	_
12	flavors	flavor	NOUN	NNS	_	8	dobj	_	_
13	and	and	CCONJ	CC	_	2	cc	_	_
14	now	now	ADV	RB	_	17	advmod	_	_
15	I	I	PRON	PRP	_	17	nsubjpass	_	_
16	'm	be	AUX	VBP	_	17	auxpass	_	_
17	left	leave	VERB	VBN	_	2	conj	_	_
18	with	with	ADP	IN	_	17	prep	_	_
19	just	just	ADV	RB	_	20	advmod	_	_
20	Vanilla	Vanilla	PROPN	NNP	_	18	pobj	_	_
21	.	.	PUNCT	.	_	17	punct	_	_"
The 14th-century Italian book that shows us how to survive coronavirus,neutral,"# text = The 14th-century Italian book that shows us how to survive coronavirus
1	The	the	DET	DT	_	6	det	_	_
2	14th	14th	ADJ	JJ	_	4	amod	_	_
3	-	-	PUNCT	HYPH	_	4	punct	_	_
4	century	century	NOUN	NN	_	6	nmod	_	_
5	Italian	italian	ADJ	JJ	_	6	amod	_	_
6	book	book	NOUN	NN	_	0	ROOT	_	_
7	that	that	PRON	WDT	_	8	nsubj	_	_
8	shows	show	VERB	VBZ	_	6	relcl	_	_
9	us	we	PRON	PRP	_	8	dobj	_	_
10	how	how	SCONJ	WRB	_	12	advmod	_	_
11	to	to	PART	TO	_	12	aux	_	_
12	survive	survive	VERB	VB	_	8	ccomp	_	_
13	coronavirus	coronavirus	NOUN	NN	_	12	dobj	_	_"
the spin room is the real coronavirus,neutral,"# text = the spin room is the real coronavirus
1	the	the	DET	DT	_	3	det	_	_
2	spin	spin	NOUN	NN	_	3	compound	_	_
3	room	room	NOUN	NN	_	4	nsubj	_	_
4	is	be	AUX	VBZ	_	0	ROOT	_	_
5	the	the	DET	DT	_	7	det	_	_
6	real	real	ADJ	JJ	_	7	amod	_	_
7	coronavirus	coronavirus	NOUN	NN	_	4	attr	_	_"
Miley and Madonna scrap gigs over coronavirus -,neutral,"# text = Miley and Madonna scrap gigs over coronavirus -
1	Miley	Miley	PROPN	NNP	_	4	nmod	_	_
2	and	and	CCONJ	CC	_	1	cc	_	_
3	Madonna	Madonna	PROPN	NNP	_	1	conj	_	_
4	scrap	scrap	NOUN	NN	_	5	compound	_	_
5	gigs	gig	NOUN	NNS	_	0	ROOT	_	_
6	over	over	ADP	IN	_	5	prep	_	_
7	coronavirus	coronavirus	NOUN	NN	_	6	pobj	_	_
8	-	-	PUNCT	.	_	5	punct	_	_"
When you already took online classes so you don't benefit from Coronavirus,neutral,"# text = When you already took online classes so you don't benefit from Coronavirus
1	When	when	SCONJ	WRB	_	4	advmod	_	_
2	you	you	PRON	PRP	_	4	nsubj	_	_
3	already	already	ADV	RB	_	4	advmod	_	_
4	took	take	VERB	VBD	_	11	advcl	_	_
5	online	online	ADJ	JJ	_	6	amod	_	_
6	classes	class	NOUN	NNS	_	4	dobj	_	_
7	so	so	SCONJ	IN	_	11	mark	_	_
8	you	you	PRON	PRP	_	11	nsubj	_	_
9	do	do	AUX	VBP	_	11	aux	_	_
10	n't	not	PART	RB	_	11	neg	_	_
11	benefit	benefit	VERB	VB	_	0	ROOT	_	_
12	from	from	ADP	IN	_	11	prep	_	_
13	Coronavirus	Coronavirus	PROPN	NNP	_	12	pobj	_	_"
Washington considers actions to bolster U.S. economy as coronavirus cases mount,neutral,"# text = Washington considers actions to bolster U.S. economy as coronavirus cases mount
1	Washington	Washington	PROPN	NNP	_	2	nsubj	_	_
2	considers	consider	VERB	VBZ	_	0	ROOT	_	_
3	actions	action	NOUN	NNS	_	5	nsubj	_	_
4	to	to	PART	TO	_	5	aux	_	_
5	bolster	bolster	VERB	VB	_	2	ccomp	_	_
6	U.S.	U.S.	PROPN	NNP	_	7	compound	_	_
7	economy	economy	NOUN	NN	_	5	dobj	_	_
8	as	as	SCONJ	IN	_	11	mark	_	_
9	coronavirus	coronavirus	NOUN	NN	_	10	compound	_	_
10	cases	case	NOUN	NNS	_	11	nsubj	_	_
11	mount	mount	VERB	VBP	_	2	advcl	_	_"
