tweet,original_sentiment,conllu_parse
@TMZ I heard he gave her coronavirus when they did anal in the bar bathroom #RIPHarambe,neutral,"# text = @TMZ
1	@TMZ	@tmz	PRON	PRP	_	0	ROOT	_	_

# text = I heard he gave her coronavirus when they did anal in the bar bathroom #RIPHarambe
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	heard	hear	VERB	VBD	_	0	ROOT	_	_
3	he	he	PRON	PRP	_	4	nsubj	_	_
4	gave	give	VERB	VBD	_	2	ccomp	_	_
5	her	her	PRON	PRP$	_	6	poss	_	_
6	coronavirus	coronavirus	NOUN	NN	_	4	dobj	_	_
7	when	when	SCONJ	WRB	_	9	advmod	_	_
8	they	they	PRON	PRP	_	9	nsubj	_	_
9	did	do	VERB	VBD	_	4	advcl	_	_
10	anal	anal	NOUN	NN	_	9	dobj	_	_
11	in	in	ADP	IN	_	9	prep	_	_
12	the	the	DET	DT	_	14	det	_	_
13	bar	bar	NOUN	NN	_	14	compound	_	_
14	bathroom	bathroom	NOUN	NN	_	11	pobj	_	_
15	#	#	SYM	$	_	9	dep	_	_
16	RIPHarambe	RIPHarambe	PROPN	NNP	_	9	dobj	_	_"
Man City-Arsenal game called off over coronavirus fears,negative,"# text = Man City-Arsenal game called off over coronavirus fears
1	Man	Man	PROPN	NNP	_	4	compound	_	_
2	City	City	PROPN	NNP	_	4	compound	_	_
3	-	-	PUNCT	HYPH	_	4	punct	_	_
4	Arsenal	Arsenal	PROPN	NNP	_	5	compound	_	_
5	game	game	NOUN	NN	_	6	nsubj	_	_
6	called	call	VERB	VBD	_	0	ROOT	_	_
7	off	off	ADP	RP	_	6	prt	_	_
8	over	over	ADP	IN	_	6	prep	_	_
9	coronavirus	coronavirus	NOUN	NN	_	10	compound	_	_
10	fears	fear	NOUN	NNS	_	8	pobj	_	_"
"Canadian physician leading WHO team going to China, as coronavirus death toll tops 900 | CBC News",neutral,"# text = Canadian physician leading WHO team going to China, as coronavirus death toll tops 900 | CBC News
1	Canadian	canadian	ADJ	JJ	_	2	amod	_	_
2	physician	physician	NOUN	NN	_	0	ROOT	_	_
3	leading	lead	VERB	VBG	_	2	acl	_	_
4	WHO	who	PRON	WP	_	5	compound	_	_
5	team	team	NOUN	NN	_	6	nsubj	_	_
6	going	go	VERB	VBG	_	2	acl	_	_
7	to	to	ADP	IN	_	6	prep	_	_
8	China	China	PROPN	NNP	_	7	pobj	_	_
9	,	,	PUNCT	,	_	6	punct	_	_
10	as	as	SCONJ	IN	_	14	mark	_	_
11	coronavirus	coronavirus	NOUN	NN	_	13	compound	_	_
12	death	death	NOUN	NN	_	13	compound	_	_
13	toll	toll	NOUN	NN	_	14	nsubj	_	_
14	tops	top	VERB	VBZ	_	6	advcl	_	_
15	900	900	NUM	CD	_	18	nummod	_	_
16	|	|	NOUN	NN	_	18	compound	_	_
17	CBC	CBC	PROPN	NNP	_	18	compound	_	_
18	News	News	PROPN	NNP	_	14	dobj	_	_"
Open up. Select 'translate tweet'. Look at the 1981 book! #coronavirus,neutral,"# text = Open up.
1	Open	open	VERB	VB	_	0	ROOT	_	_
2	up	up	ADP	RP	_	1	prt	_	_
3	.	.	PUNCT	.	_	1	punct	_	_

# text = Select 'translate tweet'.
1	Select	Select	PROPN	NNP	_	4	amod	_	_
2	'	'	PUNCT	``	_	1	punct	_	_
3	translate	translate	VERB	VB	_	4	compound	_	_
4	tweet	tweet	NOUN	NN	_	0	ROOT	_	_
5	'	'	PUNCT	''	_	4	punct	_	_
6	.	.	PUNCT	.	_	4	punct	_	_

# text = Look at the 1981 book!
1	Look	look	VERB	VB	_	0	ROOT	_	_
2	at	at	ADP	IN	_	1	prep	_	_
3	the	the	DET	DT	_	5	det	_	_
4	1981	1981	NUM	CD	_	5	nummod	_	_
5	book	book	NOUN	NN	_	2	pobj	_	_
6	!	!	PUNCT	.	_	1	punct	_	_

# text = #coronavirus
1	#	#	SYM	$	_	2	punct	_	_
2	coronavirus	coronavirus	NOUN	NN	_	0	ROOT	_	_"
@maryaliceparks @KSoltisAnderson So the #coronavirus came too late to save Bernie.,negative,"# text = @maryaliceparks @KSoltisAnderson So the #coronavirus came too late to save Bernie.
1	@maryaliceparks	@maryalicepark	NOUN	NNS	_	2	compound	_	_
2	@KSoltisAnderson	@ksoltisanderson	NOUN	NN	_	7	npadvmod	_	_
3	So	so	SCONJ	IN	_	7	advmod	_	_
4	the	the	DET	DT	_	6	det	_	_
5	#	#	SYM	$	_	6	compound	_	_
6	coronavirus	coronavirus	NOUN	NN	_	7	nsubj	_	_
7	came	come	VERB	VBD	_	0	ROOT	_	_
8	too	too	ADV	RB	_	9	advmod	_	_
9	late	late	ADJ	JJ	_	7	advmod	_	_
10	to	to	PART	TO	_	11	aux	_	_
11	save	save	VERB	VB	_	9	xcomp	_	_
12	Bernie	Bernie	PROPN	NNP	_	11	dobj	_	_
13	.	.	PUNCT	.	_	7	punct	_	_"
"US STOCKS-S&P 500, Nasdaq notch new records on optimism coronavirus may plateau soon",neutral,"# text = US STOCKS-S&P 500, Nasdaq notch new records on optimism coronavirus may plateau soon
1	US	US	PROPN	NNP	_	2	compound	_	_
2	STOCKS	stock	NOUN	NNS	_	8	npadvmod	_	_
3	-	-	PUNCT	HYPH	_	2	punct	_	_
4	S&P	S&P	PROPN	NNP	_	2	appos	_	_
5	500	500	NUM	CD	_	4	nummod	_	_
6	,	,	PUNCT	,	_	8	punct	_	_
7	Nasdaq	Nasdaq	PROPN	NNP	_	8	nsubj	_	_
8	notch	notch	VERB	VBP	_	0	ROOT	_	_
9	new	new	ADJ	JJ	_	10	amod	_	_
10	records	record	NOUN	NNS	_	15	nsubj	_	_
11	on	on	ADP	IN	_	10	prep	_	_
12	optimism	optimism	NOUN	NN	_	13	compound	_	_
13	coronavirus	coronavirus	NOUN	NN	_	11	pobj	_	_
14	may	may	AUX	MD	_	15	aux	_	_
15	plateau	plateau	NOUN	NN	_	8	ccomp	_	_
16	soon	soon	ADV	RB	_	8	advmod	_	_"
China will have to be held accountable for how coronavirus started: Navarro via @YouTube,neutral,"# text = China will have to be held accountable for how coronavirus started: Navarro via @YouTube
1	China	China	PROPN	NNP	_	3	nsubj	_	_
2	will	will	AUX	MD	_	3	aux	_	_
3	have	have	VERB	VB	_	0	ROOT	_	_
4	to	to	PART	TO	_	6	aux	_	_
5	be	be	AUX	VB	_	6	auxpass	_	_
6	held	hold	VERB	VBN	_	3	xcomp	_	_
7	accountable	accountable	ADJ	JJ	_	6	oprd	_	_
8	for	for	ADP	IN	_	7	prep	_	_
9	how	how	SCONJ	WRB	_	11	advmod	_	_
10	coronavirus	coronavirus	NOUN	NN	_	11	nsubj	_	_
11	started	start	VERB	VBD	_	8	pcomp	_	_
12	:	:	PUNCT	:	_	3	punct	_	_
13	Navarro	Navarro	PROPN	NNP	_	3	appos	_	_
14	via	via	ADP	IN	_	3	prep	_	_
15	@YouTube	@youtube	NOUN	NN	_	14	pobj	_	_"
"After coronavirus crashes crude markets, Trump considers bailing out Big Oil billionaires",negative,"# text = After coronavirus crashes crude markets, Trump considers bailing out Big Oil billionaires
1	After	after	SCONJ	IN	_	3	mark	_	_
2	coronavirus	coronavirus	NOUN	NN	_	3	nsubj	_	_
3	crashes	crash	VERB	VBZ	_	13	advcl	_	_
4	crude	crude	ADJ	JJ	_	5	amod	_	_
5	markets	market	NOUN	NNS	_	3	dobj	_	_
6	,	,	PUNCT	,	_	13	punct	_	_
7	Trump	Trump	PROPN	NNP	_	8	compound	_	_
8	considers	consider	NOUN	NNS	_	13	nsubj	_	_
9	bailing	bail	VERB	VBG	_	8	acl	_	_
10	out	out	ADP	RP	_	9	prt	_	_
11	Big	Big	PROPN	NNP	_	12	compound	_	_
12	Oil	Oil	PROPN	NNP	_	9	dobj	_	_
13	billionaires	billionaire	NOUN	NNS	_	0	ROOT	_	_"
Futures tread water as investors weigh coronavirus impact,neutral,"# text = Futures tread water as investors weigh coronavirus impact
1	Futures	future	NOUN	NNS	_	2	nsubj	_	_
2	tread	tread	NOUN	NN	_	3	compound	_	_
3	water	water	NOUN	NN	_	0	ROOT	_	_
4	as	as	SCONJ	IN	_	6	mark	_	_
5	investors	investor	NOUN	NNS	_	6	nsubj	_	_
6	weigh	weigh	VERB	VBP	_	3	advcl	_	_
7	coronavirus	coronavirus	NOUN	NN	_	8	compound	_	_
8	impact	impact	NOUN	NN	_	6	dobj	_	_"
"Local colleges, universities move to remote learning amid COVID-19 concerns",negative,"# text = Local colleges, universities move to remote learning amid COVID-19 concerns
1	Local	local	ADJ	JJ	_	2	amod	_	_
2	colleges	college	NOUN	NNS	_	5	nsubj	_	_
3	,	,	PUNCT	,	_	5	punct	_	_
4	universities	university	NOUN	NNS	_	5	nsubj	_	_
5	move	move	VERB	VBP	_	0	ROOT	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	remote	remote	ADJ	JJ	_	8	amod	_	_
8	learning	learning	NOUN	NN	_	5	dobj	_	_
9	amid	amid	ADP	IN	_	8	prep	_	_
10	COVID-19	covid-19	NOUN	NN	_	11	compound	_	_
11	concerns	concern	NOUN	NNS	_	9	pobj	_	_"
Major companies updating sick leave policies in response to coronavirus,negative,"# text = Major companies updating sick leave policies in response to coronavirus
1	Major	major	ADJ	JJ	_	2	amod	_	_
2	companies	company	NOUN	NNS	_	0	ROOT	_	_
3	updating	update	VERB	VBG	_	2	acl	_	_
4	sick	sick	ADJ	JJ	_	6	amod	_	_
5	leave	leave	NOUN	NN	_	6	compound	_	_
6	policies	policy	NOUN	NNS	_	3	dobj	_	_
7	in	in	ADP	IN	_	3	prep	_	_
8	response	response	NOUN	NN	_	7	pobj	_	_
9	to	to	ADP	IN	_	8	prep	_	_
10	coronavirus	coronavirus	NOUN	NN	_	9	pobj	_	_"
wish this Coronavirus bullshit would just fuck off now,negative,"# text = wish this Coronavirus bullshit would just fuck off now
1	wish	wish	VERB	VBP	_	0	ROOT	_	_
2	this	this	DET	DT	_	4	det	_	_
3	Coronavirus	Coronavirus	PROPN	NNP	_	4	compound	_	_
4	bullshit	bullshit	NOUN	NN	_	7	nsubj	_	_
5	would	would	AUX	MD	_	7	aux	_	_
6	just	just	ADV	RB	_	7	advmod	_	_
7	fuck	fuck	VERB	VB	_	1	ccomp	_	_
8	off	off	ADP	RP	_	7	prt	_	_
9	now	now	ADV	RB	_	7	advmod	_	_"
The latest The health Daily! Thanks to @viriyabot @rama4321 @Inkling61 #coronavirus #25thamendmentnow,neutral,"# text = The latest The health Daily!
1	The	the	DET	DT	_	2	det	_	_
2	latest	late	ADJ	JJS	_	5	amod	_	_
3	The	the	DET	DT	_	5	det	_	_
4	health	health	NOUN	NN	_	5	compound	_	_
5	Daily	Daily	PROPN	NNP	_	0	ROOT	_	_
6	!	!	PUNCT	.	_	5	punct	_	_

# text = Thanks to @viriyabot @rama4321 @Inkling61 #coronavirus #25thamendmentnow
1	Thanks	thank	NOUN	NNS	_	0	ROOT	_	_
2	to	to	ADP	IN	_	1	prep	_	_
3	@viriyabot	@viriyabot	PROPN	NNP	_	4	compound	_	_
4	@rama4321	@rama4321	X	FW	_	5	nmod	_	_
5	@Inkling61	@inkling61	NOUN	NN	_	2	pobj	_	_
6	#	#	SYM	$	_	1	prep	_	_
7	coronavirus	coronavirus	NOUN	NN	_	1	npadvmod	_	_
8	#	#	SYM	$	_	1	prep	_	_
9	25thamendmentnow	25thamendmentnow	NOUN	NNS	_	1	punct	_	_"
via @PerilofAfrica Coronavirus Death Toll Climbs to 910,neutral,"# text = via @PerilofAfrica Coronavirus Death Toll Climbs to 910
1	via	via	ADP	IN	_	0	ROOT	_	_
2	@PerilofAfrica	@PerilofAfrica	PROPN	NNP	_	6	compound	_	_
3	Coronavirus	Coronavirus	PROPN	NNP	_	6	compound	_	_
4	Death	Death	PROPN	NNP	_	6	compound	_	_
5	Toll	Toll	PROPN	NNP	_	6	compound	_	_
6	Climbs	Climbs	PROPN	NNPS	_	1	pobj	_	_
7	to	to	ADP	IN	_	1	prep	_	_
8	910	910	NUM	CD	_	7	pobj	_	_"
The latest The thoi tang Daily! Thanks to @38jiejie @ValContent @mypocketdump #coronavirus #freezerohedge,neutral,"# text = The latest The thoi tang Daily!
1	The	the	DET	DT	_	2	det	_	_
2	latest	late	ADJ	JJS	_	0	ROOT	_	_
3	The	the	DET	DT	_	4	det	_	_
4	thoi	thoi	NOUN	NNS	_	2	appos	_	_
5	tang	tang	PROPN	NNP	_	6	compound	_	_
6	Daily	Daily	PROPN	NNP	_	4	advmod	_	_
7	!	!	PUNCT	.	_	2	punct	_	_

# text = Thanks to @38jiejie @ValContent @mypocketdump #coronavirus #freezerohedge
1	Thanks	thank	NOUN	NNS	_	0	ROOT	_	_
2	to	to	PART	TO	_	3	aux	_	_
3	@38jiejie	@38jiejie	VERB	VB	_	1	advcl	_	_
4	@ValContent	@ValContent	PROPN	NNP	_	3	dobj	_	_
5	@mypocketdump	@mypocketdump	PROPN	NNP	_	1	dep	_	_
6	#	#	SYM	$	_	7	punct	_	_
7	coronavirus	coronavirus	NOUN	NN	_	8	compound	_	_
8	#	#	SYM	$	_	1	appos	_	_
9	freezerohedge	freezerohedge	NOUN	NN	_	1	appos	_	_"
@iheartmindy @DineshDSouza Coronavirus anyone?,neutral,"# text = @iheartmindy @DineshDSouza Coronavirus anyone?
1	@iheartmindy	@iheartmindy	PROPN	NNP	_	3	dep	_	_
2	@DineshDSouza	@dineshdsouza	PRON	PRP	_	1	punct	_	_
3	Coronavirus	Coronavirus	PROPN	NNP	_	0	ROOT	_	_
4	anyone	anyone	PRON	NN	_	3	dobj	_	_
5	?	?	PUNCT	.	_	3	punct	_	_"
I'm not sure 'coronavirus scare' stories are particularly helpful in the current climate.,negative,"# text = I'm not sure 'coronavirus scare' stories are particularly helpful in the current climate.
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	'm	be	AUX	VBP	_	0	ROOT	_	_
3	not	not	PART	RB	_	2	neg	_	_
4	sure	sure	ADJ	JJ	_	2	acomp	_	_
5	'	'	PUNCT	``	_	10	punct	_	_
6	coronavirus	coronavirus	PROPN	NNP	_	7	compound	_	_
7	scare	scare	NOUN	NN	_	9	poss	_	_
8	'	'	PART	POS	_	7	case	_	_
9	stories	story	NOUN	NNS	_	10	nsubj	_	_
10	are	be	AUX	VBP	_	2	ccomp	_	_
11	particularly	particularly	ADV	RB	_	12	advmod	_	_
12	helpful	helpful	ADJ	JJ	_	10	acomp	_	_
13	in	in	ADP	IN	_	12	prep	_	_
14	the	the	DET	DT	_	16	det	_	_
15	current	current	ADJ	JJ	_	16	amod	_	_
16	climate	climate	NOUN	NN	_	13	pobj	_	_
17	.	.	PUNCT	.	_	2	punct	_	_"
