tweet,original_sentiment,conllu_parse
#Arkansas monitoring 99 travelers for #coronavirus,neutral,"# text = #Arkansas monitoring 99 travelers for #coronavirus
1	#	#	SYM	$	_	2	nmod	_	_
2	Arkansas	arkansa	NOUN	NNS	_	0	ROOT	_	_
3	monitoring	monitor	VERB	VBG	_	2	acl	_	_
4	99	99	NUM	CD	_	5	nummod	_	_
5	travelers	traveler	NOUN	NNS	_	3	dobj	_	_
6	for	for	ADP	IN	_	3	prep	_	_
7	#	#	SYM	$	_	8	nmod	_	_
8	coronavirus	coronavirus	NOUN	NN	_	6	pobj	_	_"
Coronavirus: Assam CM reviews health department's preparedness,neutral,"# text = Coronavirus: Assam CM reviews health department's preparedness
1	Coronavirus	Coronavirus	PROPN	NNP	_	5	npadvmod	_	_
2	:	:	PUNCT	:	_	5	punct	_	_
3	Assam	Assam	PROPN	NNP	_	4	compound	_	_
4	CM	CM	PROPN	NNP	_	5	nsubj	_	_
5	reviews	review	VERB	VBZ	_	0	ROOT	_	_
6	health	health	NOUN	NN	_	7	compound	_	_
7	department	department	NOUN	NN	_	9	poss	_	_
8	's	's	PART	POS	_	7	case	_	_
9	preparedness	preparedness	NOUN	NN	_	5	dobj	_	_"
63 new cases and 2 new deaths in France üá´üá∑ (716 cases and 11 deaths in total) #coronavirus #COVID19,neutral,"# text = 63 new cases and 2 new deaths in France üá´üá∑ (716 cases and 11 deaths in total)
1	63	63	NUM	CD	_	3	nummod	_	_
2	new	new	ADJ	JJ	_	3	amod	_	_
3	cases	case	NOUN	NNS	_	0	ROOT	_	_
4	and	and	CCONJ	CC	_	3	cc	_	_
5	2	2	NUM	CD	_	7	nummod	_	_
6	new	new	ADJ	JJ	_	7	amod	_	_
7	deaths	death	NOUN	NNS	_	3	conj	_	_
8	in	in	ADP	IN	_	7	prep	_	_
9	France	France	PROPN	NNP	_	10	compound	_	_
10	üá´üá∑	üá´üá∑	PROPN	NNP	_	8	pobj	_	_
11	(	(	PUNCT	-LRB-	_	3	punct	_	_
12	716	716	NUM	CD	_	13	nummod	_	_
13	cases	case	NOUN	NNS	_	3	appos	_	_
14	and	and	CCONJ	CC	_	13	cc	_	_
15	11	11	NUM	CD	_	16	nummod	_	_
16	deaths	death	NOUN	NNS	_	13	conj	_	_
17	in	in	ADP	IN	_	16	prep	_	_
18	total	total	NOUN	NN	_	17	pobj	_	_
19	)	)	PUNCT	-RRB-	_	3	punct	_	_

# text = #coronavirus #COVID19
1	#	#	SYM	$	_	2	det	_	_
2	coronavirus	coronavirus	NOUN	NN	_	0	ROOT	_	_
3	#	#	SYM	$	_	2	appos	_	_
4	COVID19	covid19	NOUN	NN	_	2	nummod	_	_"
Coronavirus COVID-19 (2019-nCoV),neutral,"# text = Coronavirus COVID-19 (2019-nCoV)
1	Coronavirus	Coronavirus	PROPN	NNP	_	2	compound	_	_
2	COVID-19	covid-19	NOUN	NN	_	0	ROOT	_	_
3	(	(	PUNCT	-LRB-	_	2	punct	_	_
4	2019	2019	NUM	CD	_	2	npadvmod	_	_
5	-	-	PUNCT	HYPH	_	6	punct	_	_
6	nCoV	nCoV	PROPN	NNP	_	4	prep	_	_
7	)	)	PUNCT	-RRB-	_	2	punct	_	_"
"Corona Virus has reached Tulsa, one of the big cities in my state. oh no",neutral,"# text = Corona Virus has reached Tulsa, one of the big cities in my state.
1	Corona	Corona	PROPN	NNP	_	2	compound	_	_
2	Virus	Virus	PROPN	NNP	_	4	nsubj	_	_
3	has	have	AUX	VBZ	_	4	aux	_	_
4	reached	reach	VERB	VBN	_	0	ROOT	_	_
5	Tulsa	Tulsa	PROPN	NNP	_	4	dobj	_	_
6	,	,	PUNCT	,	_	5	punct	_	_
7	one	one	NUM	CD	_	5	appos	_	_
8	of	of	ADP	IN	_	7	prep	_	_
9	the	the	DET	DT	_	11	det	_	_
10	big	big	ADJ	JJ	_	11	amod	_	_
11	cities	city	NOUN	NNS	_	8	pobj	_	_
12	in	in	ADP	IN	_	11	prep	_	_
13	my	my	PRON	PRP$	_	14	poss	_	_
14	state	state	NOUN	NN	_	12	pobj	_	_
15	.	.	PUNCT	.	_	4	punct	_	_

# text = oh no
1	oh	oh	INTJ	UH	_	0	ROOT	_	_
2	no	no	INTJ	UH	_	1	intj	_	_"
@SkyNewsBreak FLASH POLL üëá Do you have #COVID19 #CoronaVirus?,neutral,"# text = @SkyNewsBreak FLASH POLL üëá
1	@SkyNewsBreak	@skynewsbreak	VERB	VB	_	0	ROOT	_	_
2	FLASH	FLASH	ADJ	JJR	_	4	compound	_	_
3	POLL	POLL	PROPN	NNP	_	4	compound	_	_
4	üëá	üëá	PROPN	NNP	_	1	dobj	_	_

# text = Do you have #COVID19 #CoronaVirus?
1	Do	do	AUX	VBP	_	3	aux	_	_
2	you	you	PRON	PRP	_	3	nsubj	_	_
3	have	have	VERB	VB	_	0	ROOT	_	_
4	#	#	SYM	$	_	3	advmod	_	_
5	COVID19	covid19	NOUN	NN	_	3	dobj	_	_
6	#	#	SYM	$	_	3	punct	_	_
7	CoronaVirus	CoronaVirus	PROPN	NNP	_	3	dobj	_	_
8	?	?	PUNCT	.	_	3	punct	_	_"
"@sadotonin @whorecrocs he's really not wrong,,, there are only 2 ppl who die out of 100 because of corona virus and 75% ppl survive it",neutral,"# text = @sadotonin @whorecrocs he's really not wrong,,, there are only 2 ppl who die out of 100 because of corona virus and 75% ppl survive it
1	@sadotonin	@sadotonin	PROPN	NNP	_	2	nmod	_	_
2	@whorecrocs	@whorecrocs	PROPN	NNP	_	4	npadvmod	_	_
3	he	he	PRON	PRP	_	4	nsubj	_	_
4	's	be	AUX	VBZ	_	12	ccomp	_	_
5	really	really	ADV	RB	_	4	advmod	_	_
6	not	not	PART	RB	_	4	neg	_	_
7	wrong	wrong	ADJ	JJ	_	4	acomp	_	_
8	,	,	PUNCT	,	_	12	punct	_	_
9	,	,	PUNCT	,	_	12	punct	_	_
10	,	,	PUNCT	,	_	12	punct	_	_
11	there	there	PRON	EX	_	12	expl	_	_
12	are	be	VERB	VBP	_	0	ROOT	_	_
13	only	only	ADV	RB	_	14	advmod	_	_
14	2	2	NUM	CD	_	15	nummod	_	_
15	ppl	ppl	NOUN	NN	_	12	attr	_	_
16	who	who	PRON	WP	_	17	nsubj	_	_
17	die	die	VERB	VBP	_	15	relcl	_	_
18	out	out	ADP	IN	_	17	prep	_	_
19	of	of	ADP	IN	_	18	prep	_	_
20	100	100	NUM	CD	_	19	pobj	_	_
21	because	because	SCONJ	IN	_	17	prep	_	_
22	of	of	ADP	IN	_	21	pcomp	_	_
23	corona	corona	PROPN	NNP	_	24	compound	_	_
24	virus	virus	NOUN	NN	_	21	pobj	_	_
25	and	and	CCONJ	CC	_	15	cc	_	_
26	75	75	NUM	CD	_	27	nummod	_	_
27	%	%	NOUN	NN	_	28	compound	_	_
28	ppl	ppl	NOUN	NN	_	29	nsubj	_	_
29	survive	survive	VERB	VBP	_	12	conj	_	_
30	it	it	PRON	PRP	_	29	dobj	_	_"
"@soledadobrien Obviously, irony got Coronavirus and died.",neutral,"# text = @soledadobrien Obviously, irony got Coronavirus and died.
1	@soledadobrien	@soledadobrien	PROPN	NNP	_	5	npadvmod	_	_
2	Obviously	obviously	ADV	RB	_	5	advmod	_	_
3	,	,	PUNCT	,	_	5	punct	_	_
4	irony	irony	NOUN	NN	_	5	nsubj	_	_
5	got	get	VERB	VBD	_	0	ROOT	_	_
6	Coronavirus	Coronavirus	PROPN	NNP	_	5	dobj	_	_
7	and	and	CCONJ	CC	_	5	cc	_	_
8	died	die	VERB	VBD	_	5	conj	_	_
9	.	.	PUNCT	.	_	5	punct	_	_"
Coronavirus Update- March 7,neutral,"# text = Coronavirus Update- March 7
1	Coronavirus	Coronavirus	PROPN	NNP	_	0	ROOT	_	_
2	Update-	Update-	PROPN	NNP	_	1	npadvmod	_	_
3	March	March	PROPN	NNP	_	1	npadvmod	_	_
4	7	7	NUM	CD	_	3	nummod	_	_"
Australian composer Brett Dean hospitalized with coronavirus | Music |,neutral,"# text = Australian composer Brett Dean hospitalized with coronavirus | Music |
1	Australian	australian	ADJ	JJ	_	2	amod	_	_
2	composer	composer	NOUN	NN	_	4	compound	_	_
3	Brett	Brett	PROPN	NNP	_	4	compound	_	_
4	Dean	Dean	PROPN	NNP	_	5	nsubj	_	_
5	hospitalized	hospitalize	VERB	VBD	_	0	ROOT	_	_
6	with	with	ADP	IN	_	5	prep	_	_
7	coronavirus	coronavirus	NOUN	NN	_	6	pobj	_	_
8	|	|	PROPN	NNP	_	9	compound	_	_
9	Music	Music	PROPN	NNP	_	7	appos	_	_
10	|	|	NOUN	NN	_	5	npadvmod	_	_"
Customs is STILL NOT screening passengers from coronavirus hot-spots via @MailOnline,neutral,"# text = Customs is STILL NOT screening passengers from coronavirus hot-spots via @MailOnline
1	Customs	Customs	PROPN	NNP	_	5	nsubj	_	_
2	is	be	AUX	VBZ	_	5	aux	_	_
3	STILL	still	ADV	RB	_	5	advmod	_	_
4	NOT	not	PART	RB	_	5	neg	_	_
5	screening	screen	VERB	VBG	_	0	ROOT	_	_
6	passengers	passenger	NOUN	NNS	_	5	dobj	_	_
7	from	from	ADP	IN	_	5	prep	_	_
8	coronavirus	coronavirus	PROPN	NNP	_	11	nmod	_	_
9	hot	hot	ADJ	JJ	_	11	amod	_	_
10	-	-	PUNCT	HYPH	_	11	punct	_	_
11	spots	spot	NOUN	NNS	_	7	pobj	_	_
12	via	via	ADP	IN	_	5	prep	_	_
13	@MailOnline	@MailOnline	PUNCT	-RRB-	_	5	punct	_	_"
Scream Coronavirus and that'll get this crowd moving,neutral,"# text = Scream Coronavirus and that'll get this crowd moving
1	Scream	Scream	PROPN	NNP	_	2	compound	_	_
2	Coronavirus	Coronavirus	PROPN	NNP	_	0	ROOT	_	_
3	and	and	CCONJ	CC	_	2	cc	_	_
4	that	that	PRON	DT	_	6	nsubj	_	_
5	'll	will	AUX	MD	_	6	aux	_	_
6	get	get	VERB	VB	_	2	conj	_	_
7	this	this	DET	DT	_	8	det	_	_
8	crowd	crowd	NOUN	NN	_	9	nsubj	_	_
9	moving	move	VERB	VBG	_	6	ccomp	_	_"
The first year I'm going to the esthetics convention and it gets cancelled. Ok fucking corona virus just got me super tight!,neutral,"# text = The first year I'm going to the esthetics convention and it gets cancelled.
1	The	the	DET	DT	_	3	det	_	_
2	first	first	ADJ	JJ	_	3	amod	_	_
3	year	year	NOUN	NN	_	0	ROOT	_	_
4	I	I	PRON	PRP	_	6	nsubj	_	_
5	'm	be	AUX	VBP	_	6	aux	_	_
6	going	go	VERB	VBG	_	3	relcl	_	_
7	to	to	ADP	IN	_	6	prep	_	_
8	the	the	DET	DT	_	10	det	_	_
9	esthetics	esthetic	NOUN	NNS	_	10	compound	_	_
10	convention	convention	NOUN	NN	_	7	pobj	_	_
11	and	and	CCONJ	CC	_	3	cc	_	_
12	it	it	PRON	PRP	_	14	nsubjpass	_	_
13	gets	get	AUX	VBZ	_	14	auxpass	_	_
14	cancelled	cancel	VERB	VBN	_	3	conj	_	_
15	.	.	PUNCT	.	_	14	punct	_	_

# text = Ok fucking corona virus just got me super tight!
1	Ok	ok	INTJ	UH	_	2	intj	_	_
2	fucking	fucking	ADJ	JJ	_	4	amod	_	_
3	corona	corona	PROPN	NNP	_	4	compound	_	_
4	virus	virus	NOUN	NN	_	6	nsubj	_	_
5	just	just	ADV	RB	_	6	advmod	_	_
6	got	get	VERB	VBD	_	0	ROOT	_	_
7	me	I	PRON	PRP	_	6	dobj	_	_
8	super	super	ADV	RB	_	9	advmod	_	_
9	tight	tight	ADJ	JJ	_	6	ccomp	_	_
10	!	!	PUNCT	.	_	6	punct	_	_"
...तर १० वर्षांनी पुन्हा एकदा करोनाचे थैमान? #Coronavirus #Corona #CoronaPrediction #Prediction #Viral,neutral,"# text = ...तर १० वर्षांनी पुन्हा एकदा करोनाचे थैमान?
1	...	...	PUNCT	NFP	_	2	punct	_	_
2	तर	तर	NOUN	NN	_	7	meta	_	_
3	१०	१०	NUM	CD	_	2	nummod	_	_
4	वर्षांनी	वर्षांनी	PROPN	NNP	_	7	nmod	_	_
5	पुन्हा	पुन्हा	NUM	CD	_	4	nummod	_	_
6	एकदा	एकदा	NOUN	NN	_	7	compound	_	_
7	करोनाचे	करोनाचे	NOUN	NN	_	0	ROOT	_	_
8	थैमान	थैमान	NUM	CD	_	7	nummod	_	_
9	?	?	PUNCT	.	_	7	punct	_	_

# text = #Coronavirus #Corona #CoronaPrediction #Prediction #Viral
1	#	#	SYM	$	_	4	nmod	_	_
2	Coronavirus	Coronavirus	PROPN	NNP	_	3	compound	_	_
3	#	#	SYM	$	_	4	compound	_	_
4	Corona	Corona	PROPN	NNP	_	8	nmod	_	_
5	#	#	SYM	$	_	4	appos	_	_
6	CoronaPrediction	CoronaPrediction	PROPN	NNP	_	8	nmod	_	_
7	#	#	SYM	$	_	8	punct	_	_
8	Prediction	Prediction	PROPN	NNP	_	10	compound	_	_
9	#	#	SYM	$	_	8	punct	_	_
10	Viral	Viral	PROPN	NNP	_	0	ROOT	_	_"
I made the mistake of telling my mother that Utah has its first case of Coronavirus.,neutral,"# text = I made the mistake of telling my mother that Utah has its first case of Coronavirus.
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	made	make	VERB	VBD	_	0	ROOT	_	_
3	the	the	DET	DT	_	4	det	_	_
4	mistake	mistake	NOUN	NN	_	2	dobj	_	_
5	of	of	ADP	IN	_	4	prep	_	_
6	telling	tell	VERB	VBG	_	5	pcomp	_	_
7	my	my	PRON	PRP$	_	8	poss	_	_
8	mother	mother	NOUN	NN	_	6	dobj	_	_
9	that	that	PRON	WDT	_	11	mark	_	_
10	Utah	Utah	PROPN	NNP	_	11	nsubj	_	_
11	has	have	VERB	VBZ	_	6	ccomp	_	_
12	its	its	PRON	PRP$	_	14	poss	_	_
13	first	first	ADJ	JJ	_	14	amod	_	_
14	case	case	NOUN	NN	_	11	dobj	_	_
15	of	of	ADP	IN	_	14	prep	_	_
16	Coronavirus	Coronavirus	PROPN	NNP	_	15	pobj	_	_
17	.	.	PUNCT	.	_	2	punct	_	_"
Multiple school districts announce families on quarantine following coronavirus outbreak,neutral,"# text = Multiple school districts announce families on quarantine following coronavirus outbreak
1	Multiple	multiple	ADJ	JJ	_	3	amod	_	_
2	school	school	NOUN	NN	_	3	compound	_	_
3	districts	district	NOUN	NNS	_	4	nsubj	_	_
4	announce	announce	VERB	VBP	_	0	ROOT	_	_
5	families	family	NOUN	NNS	_	4	dobj	_	_
6	on	on	ADP	IN	_	5	prep	_	_
7	quarantine	quarantine	NOUN	NN	_	6	pobj	_	_
8	following	follow	VERB	VBG	_	5	prep	_	_
9	coronavirus	coronavirus	PROPN	NNP	_	10	compound	_	_
10	outbreak	outbreak	NOUN	NN	_	8	pobj	_	_"
Coronavirus: China's War on the Truth:,neutral,"# text = Coronavirus: China's War on the Truth:
1	Coronavirus	Coronavirus	PROPN	NNP	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	China	China	PROPN	NNP	_	5	poss	_	_
4	's	's	PART	POS	_	3	case	_	_
5	War	War	PROPN	NNP	_	1	appos	_	_
6	on	on	ADP	IN	_	5	prep	_	_
7	the	the	DET	DT	_	8	det	_	_
8	Truth	Truth	PROPN	NNP	_	6	pobj	_	_
9	:	:	PUNCT	:	_	1	punct	_	_"
idk who needs to hear this but: *hand gel doesn't kill Coronavirus* xxxxx,neutral,"# text = idk who needs to hear this but: *hand gel doesn't kill Coronavirus* xxxxx
1	idk	idk	NOUN	NN	_	0	ROOT	_	_
2	who	who	PRON	WP	_	3	nsubj	_	_
3	needs	need	VERB	VBZ	_	1	relcl	_	_
4	to	to	PART	TO	_	5	aux	_	_
5	hear	hear	VERB	VB	_	3	xcomp	_	_
6	this	this	PRON	DT	_	5	dobj	_	_
7	but	but	CCONJ	CC	_	1	cc	_	_
8	:	:	PUNCT	:	_	14	punct	_	_
9	*	*	PUNCT	NFP	_	14	punct	_	_
10	hand	hand	PROPN	NNP	_	11	compound	_	_
11	gel	gel	PROPN	NNP	_	14	nsubj	_	_
12	does	do	AUX	VBZ	_	14	aux	_	_
13	n't	not	PART	RB	_	14	neg	_	_
14	kill	kill	VERB	VB	_	1	conj	_	_
15	Coronavirus	Coronavirus	PROPN	NNP	_	17	compound	_	_
16	*	*	PUNCT	NFP	_	17	punct	_	_
17	xxxxx	xxxxx	NOUN	NN	_	14	dobj	_	_"
@secupp F the coronavirus,neutral,"# text = @secupp F the coronavirus
1	@secupp	@secupp	PROPN	NNP	_	2	compound	_	_
2	F	F	PROPN	NNP	_	0	ROOT	_	_
3	the	the	DET	DT	_	4	det	_	_
4	coronavirus	coronavirus	NOUN	NN	_	2	appos	_	_"
EU to increase funding for coronavirus research,neutral,"# text = EU to increase funding for coronavirus research
1	EU	EU	PROPN	NNP	_	0	ROOT	_	_
2	to	to	PART	TO	_	3	aux	_	_
3	increase	increase	VERB	VB	_	1	acl	_	_
4	funding	funding	NOUN	NN	_	3	dobj	_	_
5	for	for	ADP	IN	_	4	prep	_	_
6	coronavirus	coronavirus	NOUN	NN	_	7	compound	_	_
7	research	research	NOUN	NN	_	5	pobj	_	_"
