tweet,original_sentiment,conllu_parse
@indigenoussista Now you know how the coronavirus started,neutral,"# text = @indigenoussista Now you know how the coronavirus started
1	@indigenoussista	@indigenoussista	NOUN	NNS	_	4	npadvmod	_	_
2	Now	now	ADV	RB	_	4	advmod	_	_
3	you	you	PRON	PRP	_	4	nsubj	_	_
4	know	know	VERB	VBP	_	0	ROOT	_	_
5	how	how	SCONJ	WRB	_	8	advmod	_	_
6	the	the	DET	DT	_	7	det	_	_
7	coronavirus	coronavirus	NOUN	NN	_	8	nsubj	_	_
8	started	start	VERB	VBD	_	4	ccomp	_	_"
China considers 'complete ban' on eating wild animals amid coronavirus outbreak,neutral,"# text = China considers 'complete ban' on eating wild animals amid coronavirus outbreak
1	China	China	PROPN	NNP	_	2	nsubj	_	_
2	considers	consider	VERB	VBZ	_	0	ROOT	_	_
3	'	'	PUNCT	``	_	2	punct	_	_
4	complete	complete	ADJ	JJ	_	5	amod	_	_
5	ban	ban	NOUN	NN	_	2	dobj	_	_
6	'	'	PUNCT	''	_	5	punct	_	_
7	on	on	ADP	IN	_	5	prep	_	_
8	eating	eat	VERB	VBG	_	7	pcomp	_	_
9	wild	wild	ADJ	JJ	_	10	amod	_	_
10	animals	animal	NOUN	NNS	_	8	dobj	_	_
11	amid	amid	ADP	IN	_	8	prep	_	_
12	coronavirus	coronavirus	PROPN	NNP	_	13	compound	_	_
13	outbreak	outbreak	NOUN	NN	_	11	pobj	_	_"
Coronavirus latest: South Korea declares red alert after rapid spike in cases,neutral,"# text = Coronavirus latest: South Korea declares red alert after rapid spike in cases
1	Coronavirus	Coronavirus	PROPN	NNP	_	6	nsubj	_	_
2	latest	latest	ADV	RBS	_	6	advmod	_	_
3	:	:	PUNCT	:	_	6	punct	_	_
4	South	South	PROPN	NNP	_	5	compound	_	_
5	Korea	Korea	PROPN	NNP	_	6	nsubj	_	_
6	declares	declare	VERB	VBZ	_	0	ROOT	_	_
7	red	red	ADJ	JJ	_	8	amod	_	_
8	alert	alert	NOUN	NN	_	6	dobj	_	_
9	after	after	ADP	IN	_	6	prep	_	_
10	rapid	rapid	ADJ	JJ	_	11	amod	_	_
11	spike	spike	NOUN	NN	_	9	pobj	_	_
12	in	in	ADP	IN	_	11	prep	_	_
13	cases	case	NOUN	NNS	_	12	pobj	_	_"
Regular updates regarding Providence Sacred Heart's COVID-19 patients are posted at #coronavirus,neutral,"# text = Regular updates regarding Providence Sacred Heart's COVID-19 patients are posted at #coronavirus
1	Regular	regular	ADJ	JJ	_	2	amod	_	_
2	updates	update	NOUN	NNS	_	0	ROOT	_	_
3	regarding	regard	VERB	VBG	_	2	acl	_	_
4	Providence	Providence	PROPN	NNP	_	6	compound	_	_
5	Sacred	Sacred	PROPN	NNP	_	6	compound	_	_
6	Heart	Heart	PROPN	NNP	_	9	poss	_	_
7	's	's	PART	POS	_	6	case	_	_
8	COVID-19	covid-19	NOUN	NN	_	9	compound	_	_
9	patients	patient	NOUN	NNS	_	11	nsubjpass	_	_
10	are	be	AUX	VBP	_	11	auxpass	_	_
11	posted	post	VERB	VBN	_	2	ccomp	_	_
12	at	at	ADP	IN	_	11	prep	_	_
13	#	#	SYM	$	_	14	nmod	_	_
14	coronavirus	coronavirus	NOUN	NN	_	12	pobj	_	_"
Coronavirus weakens job market for record number of Chinese graduates,neutral,"# text = Coronavirus weakens job market for record number of Chinese graduates
1	Coronavirus	Coronavirus	PROPN	NNP	_	2	nsubj	_	_
2	weakens	weaken	VERB	VBZ	_	0	ROOT	_	_
3	job	job	NOUN	NN	_	4	compound	_	_
4	market	market	NOUN	NN	_	2	dobj	_	_
5	for	for	ADP	IN	_	2	prep	_	_
6	record	record	NOUN	NN	_	7	compound	_	_
7	number	number	NOUN	NN	_	5	pobj	_	_
8	of	of	ADP	IN	_	7	prep	_	_
9	Chinese	chinese	ADJ	JJ	_	10	amod	_	_
10	graduates	graduate	NOUN	NNS	_	8	pobj	_	_"
2.5 million people told to stay home in South Korea as first coronavirus death reported,neutral,"# text = 2.5 million people told to stay home in South Korea as first coronavirus death reported
1	2.5	2.5	NUM	CD	_	2	compound	_	_
2	million	million	NUM	CD	_	3	nummod	_	_
3	people	people	NOUN	NNS	_	4	nsubj	_	_
4	told	tell	VERB	VBD	_	0	ROOT	_	_
5	to	to	PART	TO	_	6	aux	_	_
6	stay	stay	VERB	VB	_	4	xcomp	_	_
7	home	home	ADV	RB	_	6	advmod	_	_
8	in	in	ADP	IN	_	6	prep	_	_
9	South	South	PROPN	NNP	_	10	compound	_	_
10	Korea	Korea	PROPN	NNP	_	8	pobj	_	_
11	as	as	SCONJ	IN	_	15	mark	_	_
12	first	first	ADJ	JJ	_	14	amod	_	_
13	coronavirus	coronavirus	NOUN	NN	_	14	compound	_	_
14	death	death	NOUN	NN	_	15	nsubj	_	_
15	reported	report	VERB	VBD	_	4	advcl	_	_"
Exactly. #WuhanVirus #coronavirus #ChinaPneumonia #COVID19,neutral,"# text = Exactly.
1	Exactly	exactly	ADV	RB	_	0	ROOT	_	_
2	.	.	PUNCT	.	_	1	punct	_	_

# text = #WuhanVirus #coronavirus #ChinaPneumonia #COVID19
1	#	#	SYM	$	_	5	nmod	_	_
2	WuhanVirus	WuhanVirus	PROPN	NNP	_	3	compound	_	_
3	#	#	SYM	$	_	5	compound	_	_
4	coronavirus	coronavirus	NOUN	NN	_	5	compound	_	_
5	#	#	SYM	$	_	0	ROOT	_	_
6	ChinaPneumonia	ChinaPneumonia	PROPN	NNP	_	5	appos	_	_
7	#	#	SYM	$	_	6	nummod	_	_
8	COVID19	covid19	NOUN	NN	_	6	nummod	_	_"
Scientists debunk rumors of unnatural coronavirus origin,neutral,"# text = Scientists debunk rumors of unnatural coronavirus origin
1	Scientists	scientist	NOUN	NNS	_	2	nsubj	_	_
2	debunk	debunk	VERB	VBP	_	0	ROOT	_	_
3	rumors	rumor	NOUN	NNS	_	2	dobj	_	_
4	of	of	ADP	IN	_	3	prep	_	_
5	unnatural	unnatural	ADJ	JJ	_	7	amod	_	_
6	coronavirus	coronavirus	NOUN	NN	_	7	compound	_	_
7	origin	origin	NOUN	NN	_	4	pobj	_	_"
Coronavirus: seven dead in Italy and more than 220 infected – the highest number outside Asia,neutral,"# text = Coronavirus: seven dead in Italy and more than 220 infected – the highest number outside Asia
1	Coronavirus	coronavirus	NOUN	NN	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	seven	seven	NUM	CD	_	4	nummod	_	_
4	dead	dead	ADJ	JJ	_	1	appos	_	_
5	in	in	ADP	IN	_	4	prep	_	_
6	Italy	Italy	PROPN	NNP	_	5	pobj	_	_
7	and	and	CCONJ	CC	_	4	cc	_	_
8	more	more	ADJ	JJR	_	10	amod	_	_
9	than	than	ADP	IN	_	10	quantmod	_	_
10	220	220	NUM	CD	_	4	conj	_	_
11	infected	infect	VERB	VBN	_	1	acl	_	_
12	–	–	PUNCT	:	_	11	punct	_	_
13	the	the	DET	DT	_	15	det	_	_
14	highest	high	ADJ	JJS	_	15	amod	_	_
15	number	number	NOUN	NN	_	1	appos	_	_
16	outside	outside	ADP	IN	_	15	prep	_	_
17	Asia	Asia	PROPN	NNP	_	16	pobj	_	_"
"@GabbbarSingh when the world market crashing because of #coronavirus fear, and you are holding a short position.",neutral,"# text = @GabbbarSingh when the world market crashing because of #coronavirus fear, and you are holding a short position.
1	@GabbbarSingh	@GabbbarSingh	NOUN	NNS	_	0	ROOT	_	_
2	when	when	SCONJ	WRB	_	6	advmod	_	_
3	the	the	DET	DT	_	5	det	_	_
4	world	world	NOUN	NN	_	5	compound	_	_
5	market	market	NOUN	NN	_	6	nsubj	_	_
6	crashing	crash	VERB	VBG	_	1	advcl	_	_
7	because	because	SCONJ	IN	_	6	prep	_	_
8	of	of	ADP	IN	_	7	pcomp	_	_
9	#	#	SYM	$	_	7	punct	_	_
10	coronavirus	coronavirus	NOUN	NN	_	11	compound	_	_
11	fear	fear	NOUN	NN	_	7	pobj	_	_
12	,	,	PUNCT	,	_	1	punct	_	_
13	and	and	CCONJ	CC	_	1	cc	_	_
14	you	you	PRON	PRP	_	16	nsubj	_	_
15	are	be	AUX	VBP	_	16	aux	_	_
16	holding	hold	VERB	VBG	_	1	conj	_	_
17	a	a	DET	DT	_	19	det	_	_
18	short	short	ADJ	JJ	_	19	amod	_	_
19	position	position	NOUN	NN	_	16	dobj	_	_
20	.	.	PUNCT	.	_	16	punct	_	_"
CORONAVIRUS: man-made patented bioweapon virus to bring Agenda21/2030 quicker! WAKE THE F UP!,neutral,"# text = CORONAVIRUS: man-made patented bioweapon virus to bring Agenda21/2030 quicker!
1	CORONAVIRUS	CORONAVIRUS	PROPN	NNP	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	man	man	NOUN	NN	_	5	npadvmod	_	_
4	-	-	PUNCT	HYPH	_	5	punct	_	_
5	made	make	VERB	VBN	_	8	amod	_	_
6	patented	patented	ADJ	JJ	_	8	amod	_	_
7	bioweapon	bioweapon	NOUN	NN	_	8	compound	_	_
8	virus	virus	NOUN	NN	_	1	appos	_	_
9	to	to	PART	TO	_	10	aux	_	_
10	bring	bring	VERB	VB	_	1	relcl	_	_
11	Agenda21/2030	Agenda21/2030	PROPN	NNP	_	12	compound	_	_
12	quicker	quicker	NOUN	NN	_	10	dobj	_	_
13	!	!	PUNCT	.	_	1	punct	_	_

# text = WAKE THE F UP!
1	WAKE	wake	VERB	VB	_	0	ROOT	_	_
2	THE	the	DET	DT	_	4	det	_	_
3	F	F	PROPN	NNP	_	4	compound	_	_
4	UP	UP	PROPN	NNP	_	1	dobj	_	_
5	!	!	PUNCT	.	_	1	punct	_	_"
Coronavirus plunge wipes more than $230B from Big Tech stocks,neutral,"# text = Coronavirus plunge wipes more than $230B from Big Tech stocks
1	Coronavirus	Coronavirus	PROPN	NNP	_	2	compound	_	_
2	plunge	plunge	NOUN	NN	_	3	nsubj	_	_
3	wipes	wipe	VERB	VBZ	_	0	ROOT	_	_
4	more	more	ADJ	JJR	_	7	amod	_	_
5	than	than	ADP	IN	_	7	quantmod	_	_
6	$	$	SYM	$	_	7	quantmod	_	_
7	230B	230b	NUM	CD	_	3	dobj	_	_
8	from	from	ADP	IN	_	3	prep	_	_
9	Big	Big	PROPN	NNP	_	10	compound	_	_
10	Tech	Tech	PROPN	NNP	_	11	compound	_	_
11	stocks	stock	NOUN	NNS	_	8	pobj	_	_"
Coronavirus is scaring me!,neutral,"# text = Coronavirus is scaring me!
1	Coronavirus	Coronavirus	PROPN	NNP	_	3	nsubj	_	_
2	is	be	AUX	VBZ	_	3	aux	_	_
3	scaring	scar	VERB	VBG	_	0	ROOT	_	_
4	me	I	PRON	PRP	_	3	dobj	_	_
5	!	!	PUNCT	.	_	3	punct	_	_"
Coronavirus clampdown spreads fear and doubt in northern Italy +1 VigorBot #ACMilan,neutral,"# text = Coronavirus clampdown spreads fear and doubt in northern Italy +1 VigorBot #ACMilan
1	Coronavirus	Coronavirus	PROPN	NNP	_	2	compound	_	_
2	clampdown	clampdown	NOUN	NN	_	3	nsubj	_	_
3	spreads	spread	VERB	VBZ	_	0	ROOT	_	_
4	fear	fear	NOUN	NN	_	3	dobj	_	_
5	and	and	CCONJ	CC	_	4	cc	_	_
6	doubt	doubt	NOUN	NN	_	4	conj	_	_
7	in	in	ADP	IN	_	4	prep	_	_
8	northern	northern	ADJ	JJ	_	9	amod	_	_
9	Italy	Italy	PROPN	NNP	_	7	pobj	_	_
10	+1	+1	VERB	VBN	_	3	dep	_	_
11	VigorBot	VigorBot	PROPN	NNP	_	13	nmod	_	_
12	#	#	SYM	$	_	13	punct	_	_
13	ACMilan	acmilan	NOUN	NN	_	10	pobj	_	_"
Rush Limbaugh claims the coronavirus is being 'weaponized' by China,neutral,"# text = Rush Limbaugh claims the coronavirus is being 'weaponized' by China
1	Rush	Rush	PROPN	NNP	_	2	compound	_	_
2	Limbaugh	Limbaugh	PROPN	NNP	_	3	nsubj	_	_
3	claims	claim	VERB	VBZ	_	0	ROOT	_	_
4	the	the	DET	DT	_	5	det	_	_
5	coronavirus	coronavirus	NOUN	NN	_	9	nsubjpass	_	_
6	is	be	AUX	VBZ	_	9	aux	_	_
7	being	be	AUX	VBG	_	9	auxpass	_	_
8	'	'	PUNCT	``	_	9	punct	_	_
9	weaponized	weaponize	VERB	VBN	_	3	ccomp	_	_
10	'	'	PUNCT	''	_	9	punct	_	_
11	by	by	ADP	IN	_	9	agent	_	_
12	China	China	PROPN	NNP	_	11	pobj	_	_"
"'Working night and day', UN health agency seeks to prevent global coronavirus crisis - The European Sting -",neutral,"# text = 'Working night and day', UN health agency seeks to prevent global coronavirus crisis - The European Sting -
1	'	'	PUNCT	``	_	11	punct	_	_
2	Working	working	NOUN	NN	_	3	compound	_	_
3	night	night	NOUN	NN	_	11	npadvmod	_	_
4	and	and	CCONJ	CC	_	3	cc	_	_
5	day	day	NOUN	NN	_	3	conj	_	_
6	'	'	PUNCT	''	_	3	punct	_	_
7	,	,	PUNCT	,	_	11	punct	_	_
8	UN	UN	PROPN	NNP	_	10	compound	_	_
9	health	health	NOUN	NN	_	10	compound	_	_
10	agency	agency	NOUN	NN	_	11	nsubj	_	_
11	seeks	seek	VERB	VBZ	_	0	ROOT	_	_
12	to	to	PART	TO	_	13	aux	_	_
13	prevent	prevent	VERB	VB	_	11	xcomp	_	_
14	global	global	ADJ	JJ	_	16	amod	_	_
15	coronavirus	coronavirus	NOUN	NN	_	16	compound	_	_
16	crisis	crisis	NOUN	NN	_	13	dobj	_	_
17	-	-	PUNCT	:	_	11	punct	_	_
18	The	the	DET	DT	_	20	det	_	_
19	European	European	PROPN	NNP	_	20	compound	_	_
20	Sting	Sting	PROPN	NNP	_	11	dobj	_	_
21	-	-	PUNCT	HYPH	_	11	punct	_	_"
Personal unpopular opinion: the coronavirus is a systematic way to lessen the population.,neutral,"# text = Personal unpopular opinion: the coronavirus is a systematic way to lessen the population.
1	Personal	personal	ADJ	JJ	_	3	amod	_	_
2	unpopular	unpopular	ADJ	JJ	_	3	amod	_	_
3	opinion	opinion	NOUN	NN	_	7	dep	_	_
4	:	:	PUNCT	:	_	7	punct	_	_
5	the	the	DET	DT	_	6	det	_	_
6	coronavirus	coronavirus	NOUN	NN	_	7	nsubj	_	_
7	is	be	AUX	VBZ	_	0	ROOT	_	_
8	a	a	DET	DT	_	10	det	_	_
9	systematic	systematic	ADJ	JJ	_	10	amod	_	_
10	way	way	NOUN	NN	_	7	attr	_	_
11	to	to	PART	TO	_	12	aux	_	_
12	lessen	lessen	VERB	VB	_	10	relcl	_	_
13	the	the	DET	DT	_	14	det	_	_
14	population	population	NOUN	NN	_	12	dobj	_	_
15	.	.	PUNCT	.	_	7	punct	_	_"
Me: goes to Venice. Coronavirus: yo me too hit me up.,neutral,"# text = Me: goes to Venice.
1	Me	I	PRON	PRP	_	3	nsubj	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	goes	go	VERB	VBZ	_	0	ROOT	_	_
4	to	to	ADP	IN	_	3	prep	_	_
5	Venice	Venice	PROPN	NNP	_	4	pobj	_	_
6	.	.	PUNCT	.	_	3	punct	_	_

# text = Coronavirus: yo me too hit me up.
1	Coronavirus	Coronavirus	PROPN	NNP	_	3	nsubj	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	yo	yo	VERB	VB	_	6	nsubj	_	_
4	me	I	PRON	PRP	_	3	dobj	_	_
5	too	too	ADV	RB	_	6	advmod	_	_
6	hit	hit	VERB	VBD	_	0	ROOT	_	_
7	me	I	PRON	PRP	_	6	dobj	_	_
8	up	up	ADP	RP	_	6	prt	_	_
9	.	.	PUNCT	.	_	6	punct	_	_"
Hold it. Are these infected people even in the US count of Coronavirus infections?,neutral,"# text = Hold it.
1	Hold	hold	VERB	VB	_	0	ROOT	_	_
2	it	it	PRON	PRP	_	1	dobj	_	_
3	.	.	PUNCT	.	_	1	punct	_	_

# text = Are these infected people even in the US count of Coronavirus infections?
1	Are	be	AUX	VBP	_	0	ROOT	_	_
2	these	these	DET	DT	_	4	det	_	_
3	infected	infected	ADJ	JJ	_	4	amod	_	_
4	people	people	NOUN	NNS	_	1	nsubj	_	_
5	even	even	ADV	RB	_	6	advmod	_	_
6	in	in	ADP	IN	_	4	prep	_	_
7	the	the	DET	DT	_	9	det	_	_
8	US	US	PROPN	NNP	_	9	compound	_	_
9	count	count	NOUN	NN	_	6	pobj	_	_
10	of	of	ADP	IN	_	9	prep	_	_
11	Coronavirus	Coronavirus	PROPN	NNP	_	12	compound	_	_
12	infections	infection	NOUN	NNS	_	10	pobj	_	_
13	?	?	PUNCT	.	_	1	punct	_	_"
Damn Coronavirus be killing Gaming events now too the bitch,neutral,"# text = Damn Coronavirus be killing Gaming events now too the bitch
1	Damn	Damn	PROPN	NNP	_	2	compound	_	_
2	Coronavirus	Coronavirus	PROPN	NNP	_	4	nsubj	_	_
3	be	be	AUX	VB	_	4	aux	_	_
4	killing	kill	VERB	VBG	_	0	ROOT	_	_
5	Gaming	gaming	NOUN	NN	_	6	compound	_	_
6	events	event	NOUN	NNS	_	4	dobj	_	_
7	now	now	ADV	RB	_	4	advmod	_	_
8	too	too	ADV	RB	_	4	advmod	_	_
9	the	the	DET	DT	_	10	det	_	_
10	bitch	bitch	NOUN	NN	_	4	dobj	_	_"
'Traumatized' Africans stranded by coronavirus plead to be brought home,neutral,"# text = 'Traumatized' Africans stranded by coronavirus plead to be brought home
1	'	'	PUNCT	``	_	11	punct	_	_
2	Traumatized	traumatize	VERB	VBN	_	4	nmod	_	_
3	'	'	PUNCT	''	_	4	punct	_	_
4	Africans	Africans	PROPN	NNPS	_	11	nsubjpass	_	_
5	stranded	strand	VERB	VBN	_	4	acl	_	_
6	by	by	ADP	IN	_	5	agent	_	_
7	coronavirus	coronavirus	NOUN	NN	_	8	compound	_	_
8	plead	plead	NOUN	NN	_	6	pobj	_	_
9	to	to	PART	TO	_	11	aux	_	_
10	be	be	AUX	VB	_	11	auxpass	_	_
11	brought	bring	VERB	VBN	_	0	ROOT	_	_
12	home	home	ADV	RB	_	11	advmod	_	_"
